ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1903318	GO:1903318	negative regulation of protein maturation	1/916	29/18614	0.768815260436266	0.911441517554264	0.820993268023937	GAS1	1
GO:0002279	GO:0002279	mast cell activation involved in immune response	2/916	56/18614	0.769452711981711	0.911441517554264	0.820993268023937	SYK/RASGRP1	2
GO:0002707	GO:0002707	negative regulation of lymphocyte mediated immunity	2/916	56/18614	0.769452711981711	0.911441517554264	0.820993268023937	CEACAM1/FCGR2B	2
GO:0002752	GO:0002752	cell surface pattern recognition receptor signaling pathway	2/916	56/18614	0.769452711981711	0.911441517554264	0.820993268023937	TLR4/DAB2IP	2
GO:0002823	GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	2/916	56/18614	0.769452711981711	0.911441517554264	0.820993268023937	CEACAM1/FCGR2B	2
GO:0007187	GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	2/916	56/18614	0.769452711981711	0.911441517554264	0.820993268023937	CHRM4/CHRM3	2
GO:0019369	GO:0019369	arachidonic acid metabolic process	2/916	56/18614	0.769452711981711	0.911441517554264	0.820993268023937	CYP2D7/PLA2G4C	2
GO:0045071	GO:0045071	negative regulation of viral genome replication	2/916	56/18614	0.769452711981711	0.911441517554264	0.820993268023937	PROX1/IFITM3	2
GO:0050832	GO:0050832	defense response to fungus	2/916	56/18614	0.769452711981711	0.911441517554264	0.820993268023937	HTN1/GNLY	2
GO:0016482	GO:0016482	cytosolic transport	7/916	177/18614	0.773649505129995	0.915883334325331	0.824994294526029	DAB2/ANKRD27/RAB6B/KIF1A/GGA1/SORL1/WIPF3	7
GO:0010921	GO:0010921	regulation of phosphatase activity	3/916	82/18614	0.775011744778861	0.915883334325331	0.824994294526029	PPP1R26/SEMA4D/TGFB2	3
GO:0050848	GO:0050848	regulation of calcium-mediated signaling	3/916	82/18614	0.775011744778861	0.915883334325331	0.824994294526029	SLC24A4/SYK/IGF1	3
GO:2001233	GO:2001233	regulation of apoptotic signaling pathway	16/916	381/18614	0.777586365887054	0.915883334325331	0.824994294526029	CTSV/HELLS/CTSL/TERT/TRIM32/TGFBR1/TMC8/HMGB2/BRCA1/IVNS1ABP/BBC3/WWOX/CTSH/DAB2IP/MAPK8IP2/IGF1	16
GO:0001541	GO:0001541	ovarian follicle development	2/916	57/18614	0.777910727211288	0.915883334325331	0.824994294526029	VGF/AMH	2
GO:0002448	GO:0002448	mast cell mediated immunity	2/916	57/18614	0.777910727211288	0.915883334325331	0.824994294526029	SYK/RASGRP1	2
GO:0010332	GO:0010332	response to gamma radiation	2/916	57/18614	0.777910727211288	0.915883334325331	0.824994294526029	FANCD2/XRCC2	2
GO:0032768	GO:0032768	regulation of monooxygenase activity	2/916	57/18614	0.777910727211288	0.915883334325331	0.824994294526029	TERT/SCARB1	2
GO:0045010	GO:0045010	actin nucleation	2/916	57/18614	0.777910727211288	0.915883334325331	0.824994294526029	IQGAP2/WIPF3	2
GO:0046148	GO:0046148	pigment biosynthetic process	2/916	57/18614	0.777910727211288	0.915883334325331	0.824994294526029	WNT5A/CITED1	2
GO:0048016	GO:0048016	inositol phosphate-mediated signaling	2/916	57/18614	0.777910727211288	0.915883334325331	0.824994294526029	PLCE1/IGF1	2
GO:0051932	GO:0051932	synaptic transmission, GABAergic	2/916	57/18614	0.777910727211288	0.915883334325331	0.824994294526029	GABRA5/RAC3	2
GO:0061756	GO:0061756	leukocyte adhesion to vascular endothelial cell	2/916	57/18614	0.777910727211288	0.915883334325331	0.824994294526029	CHST2/ADD2	2
GO:0071222	GO:0071222	cellular response to lipopolysaccharide	9/916	224/18614	0.778387606647233	0.915883334325331	0.824994294526029	TLR4/SLC7A5/HMGB2/SCARB1/EDNRB/PRKCA/BMP6/DAB2IP/WNT5A	9
GO:0032635	GO:0032635	interleukin-6 production	7/916	178/18614	0.778559266743781	0.915883334325331	0.824994294526029	SYK/TLR4/C1QTNF3/P2RX7/WNT5A/ISL1/AGER	7
GO:0032675	GO:0032675	regulation of interleukin-6 production	7/916	178/18614	0.778559266743781	0.915883334325331	0.824994294526029	SYK/TLR4/C1QTNF3/P2RX7/WNT5A/ISL1/AGER	7
GO:0016032	GO:0016032	viral process	18/916	426/18614	0.780103274683982	0.915883334325331	0.824994294526029	ST6GALNAC2/CTSL/TRIM32/ST6GAL1/TOP2A/PROX1/ADARB1/SCARB1/PVR/ST3GAL1/TMEM250/NCAM1/DPP4/NOTCH1/IRF7/MVB12B/IFITM3/EFNB3	18
GO:0019221	GO:0019221	cytokine-mediated signaling pathway	21/916	492/18614	0.780110157740312	0.915883334325331	0.824994294526029	UGCG/PTPRJ/SYK/TRIM32/H2BC11/CARD14/IL17RD/SH2B3/TNFRSF13C/CEACAM1/LIFR/TRAF4/NOTCH1/IRF7/IFITM3/CEBPA/SLC1A1/CNTFR/WNT5A/TNFRSF11A/BIRC7	21
GO:0000002	GO:0000002	mitochondrial genome maintenance	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	STOX1	1
GO:0002507	GO:0002507	tolerance induction	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	PHLPP1	1
GO:0006921	GO:0006921	cellular component disassembly involved in execution phase of apoptosis	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	TOP2A	1
GO:0007064	GO:0007064	mitotic sister chromatid cohesion	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	HASPIN	1
GO:0007202	GO:0007202	activation of phospholipase C activity	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	LPAR1	1
GO:0008299	GO:0008299	isoprenoid biosynthetic process	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	HMGCS1	1
GO:0031365	GO:0031365	N-terminal protein amino acid modification	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	HHAT	1
GO:0032372	GO:0032372	negative regulation of sterol transport	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	APOC1	1
GO:0032375	GO:0032375	negative regulation of cholesterol transport	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	APOC1	1
GO:0035774	GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	PLA2G6	1
GO:0039694	GO:0039694	viral RNA genome replication	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	TOP2A	1
GO:0042744	GO:0042744	hydrogen peroxide catabolic process	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	HBQ1	1
GO:0050820	GO:0050820	positive regulation of coagulation	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	EMILIN2	1
GO:0070198	GO:0070198	protein localization to chromosome, telomeric region	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	TERT	1
GO:0072539	GO:0072539	T-helper 17 cell differentiation	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	RORA	1
GO:0090382	GO:0090382	phagosome maturation	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	P2RX7	1
GO:1900101	GO:1900101	regulation of endoplasmic reticulum unfolded protein response	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	DAB2IP	1
GO:1901798	GO:1901798	positive regulation of signal transduction by p53 class mediator	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	RPL37	1
GO:1902230	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	TRIM32	1
GO:1902914	GO:1902914	regulation of protein polyubiquitination	1/916	30/18614	0.780209676440591	0.915883334325331	0.824994294526029	SKP2	1
GO:0070507	GO:0070507	regulation of microtubule cytoskeleton organization	6/916	155/18614	0.780291159805248	0.915883334325331	0.824994294526029	CDK5RAP2/PRKAA2/SLAIN1/KIF15/CDK5R1/PSRC1	6
GO:0034340	GO:0034340	response to type I interferon	3/916	83/18614	0.782004137668688	0.917252991087645	0.826228031370035	IRF7/IFITM3/WNT5A	3
GO:0072332	GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	3/916	83/18614	0.782004137668688	0.917252991087645	0.826228031370035	POU4F1/TP73/WWOX	3
GO:0140029	GO:0140029	exocytic process	3/916	83/18614	0.782004137668688	0.917252991087645	0.826228031370035	SYK/UNC13A/SNAP25	3
GO:0007249	GO:0007249	I-kappaB kinase/NF-kappaB signaling	12/916	293/18614	0.782371374867565	0.917470178719493	0.826423666065417	RORA/PELI2/TRIM32/TLR4/FYN/WLS/TLE1/EDNRB/TRAF4/DAB2IP/WNT5A/LPAR1	12
GO:0042593	GO:0042593	glucose homeostasis	10/916	248/18614	0.783455127412706	0.918527312013175	0.827375893170285	SLC12A7/PRKAA2/SERPINF1/PLA2G6/VGF/PTPRN2/KLF15/CEBPA/AGER/NPTX1	10
GO:0072522	GO:0072522	purine-containing compound biosynthetic process	11/916	271/18614	0.784636873730841	0.919546033211369	0.828293520060877	ACSL3/ADCY2/AK4/ELOVL7/DCK/SHMT1/PDK1/PKLR/NMRK2/ADCY1/ELOVL2	11
GO:0042176	GO:0042176	regulation of protein catabolic process	15/916	361/18614	0.785202897723428	0.919546033211369	0.828293520060877	CBFA2T3/TRIB2/DAB2/TRIM32/FYN/CDK2/GGA1/NKD2/NKD1/DAB2IP/AGAP2/CEBPA/SORL1/TMEM132A/WNT5A	15
GO:0000723	GO:0000723	telomere maintenance	6/916	156/18614	0.785418957519693	0.919546033211369	0.828293520060877	AURKB/TERT/EXO1/TERC/HUS1B/PKIB	6
GO:0007605	GO:0007605	sensory perception of sound	6/916	156/18614	0.785418957519693	0.919546033211369	0.828293520060877	NAV2/ESPN/TUB/GABRA5/CEMIP/ZNF354A	6
GO:0048284	GO:0048284	organelle fusion	6/916	156/18614	0.785418957519693	0.919546033211369	0.828293520060877	BNIP3/ANKRD27/RUBCNL/VAV3/NKD2/SNAP25	6
GO:0097530	GO:0097530	granulocyte migration	6/916	156/18614	0.785418957519693	0.919546033211369	0.828293520060877	ITGA9/SYK/DPP4/TGFB2/VAV3/JAM3	6
GO:0043616	GO:0043616	keratinocyte proliferation	2/916	58/18614	0.786095751223829	0.91969735092103	0.828429821533404	PTPRK/HAS2	2
GO:0044380	GO:0044380	protein localization to cytoskeleton	2/916	58/18614	0.786095751223829	0.91969735092103	0.828429821533404	CEP131/CEP72	2
GO:0090311	GO:0090311	regulation of protein deacetylation	2/916	58/18614	0.786095751223829	0.91969735092103	0.828429821533404	PRKAA2/PRMT6	2
GO:0007163	GO:0007163	establishment or maintenance of cell polarity	9/916	226/18614	0.787003809897673	0.920546006981053	0.829194259951808	CDK5RAP2/FRMD4B/CYP26B1/HES1/SIPA1L3/FBF1/JAM3/RAC3/WNT5A	9
GO:0033500	GO:0033500	carbohydrate homeostasis	10/916	249/18614	0.787532723981461	0.920950892583565	0.829558966131612	SLC12A7/PRKAA2/SERPINF1/PLA2G6/VGF/PTPRN2/KLF15/CEBPA/AGER/NPTX1	10
GO:0000281	GO:0000281	mitotic cytokinesis	3/916	84/18614	0.788816169138435	0.9212077814953	0.829790362291544	AURKB/ANK3/ESPL1	3
GO:0002230	GO:0002230	positive regulation of defense response to virus by host	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	ZDHHC11	1
GO:0003298	GO:0003298	physiological muscle hypertrophy	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	IGF1	1
GO:0003301	GO:0003301	physiological cardiac muscle hypertrophy	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	IGF1	1
GO:0008053	GO:0008053	mitochondrial fusion	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	BNIP3	1
GO:0010390	GO:0010390	histone monoubiquitination	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	BRCA1	1
GO:0030149	GO:0030149	sphingolipid catabolic process	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	ACER2	1
GO:0040018	GO:0040018	positive regulation of multicellular organism growth	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	GPAM	1
GO:0043304	GO:0043304	regulation of mast cell degranulation	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	SYK	1
GO:0045762	GO:0045762	positive regulation of adenylate cyclase activity	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	P2RY11	1
GO:0045987	GO:0045987	positive regulation of smooth muscle contraction	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	CHRM3	1
GO:0061049	GO:0061049	cell growth involved in cardiac muscle cell development	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	IGF1	1
GO:0071276	GO:0071276	cellular response to cadmium ion	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	HESX1	1
GO:0072525	GO:0072525	pyridine-containing compound biosynthetic process	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	NMRK2	1
GO:0150117	GO:0150117	positive regulation of cell-substrate junction organization	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	PTPRJ	1
GO:1900225	GO:1900225	regulation of NLRP3 inflammasome complex assembly	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	TLR4	1
GO:1900745	GO:1900745	positive regulation of p38MAPK cascade	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	AGER	1
GO:1903203	GO:1903203	regulation of oxidative stress-induced neuron death	1/916	31/18614	0.791043078096877	0.9212077814953	0.829790362291544	TLR4	1
GO:0045017	GO:0045017	glycerolipid biosynthetic process	10/916	250/18614	0.791554526972881	0.921590402360524	0.830135013208255	ACSL3/PIK3R6/SCARB1/SOCS7/PLA2G6/PDGFA/GPAM/PLCE1/SOCS3/PLA2G4C	10
GO:0033619	GO:0033619	membrane protein proteolysis	2/916	59/18614	0.794014135054373	0.92381372120503	0.832137697712806	CTSH/P2RX7	2
GO:0051289	GO:0051289	protein homotetramerization	2/916	59/18614	0.794014135054373	0.92381372120503	0.832137697712806	SHMT1/HCN1	2
GO:2001258	GO:2001258	negative regulation of cation channel activity	2/916	59/18614	0.794014135054373	0.92381372120503	0.832137697712806	KCNE4/ANK3	2
GO:0000018	GO:0000018	regulation of DNA recombination	5/916	134/18614	0.794696476926019	0.924180832501779	0.832468378176053	H1-4/H1-5/SLC15A4/H1-2/TEX15	5
GO:1900180	GO:1900180	regulation of protein localization to nucleus	5/916	134/18614	0.794696476926019	0.924180832501779	0.832468378176053	TERT/FYN/DCLK1/CARD10/CACNB4	5
GO:0072524	GO:0072524	pyridine-containing compound metabolic process	3/916	85/18614	0.795450522728403	0.924844297191606	0.833066002964291	KCNAB2/NMRK2/PDXP	3
GO:0000302	GO:0000302	response to reactive oxygen species	8/916	205/18614	0.79591490563583	0.925170751902871	0.833360061458556	BNIP3/PTPRK/PDGFD/SLC8A1/FYN/AGAP3/FANCC/SDC1	8
GO:0006479	GO:0006479	protein methylation	7/916	182/18614	0.797409358083578	0.926176518684651	0.834266019483443	H1-4/H1-5/MLLT6/BRCA1/PRMT6/H1-2/DOT1L	7
GO:0008213	GO:0008213	protein alkylation	7/916	182/18614	0.797409358083578	0.926176518684651	0.834266019483443	H1-4/H1-5/MLLT6/BRCA1/PRMT6/H1-2/DOT1L	7
GO:0032259	GO:0032259	methylation	15/916	365/18614	0.798579502680868	0.926176518684651	0.834266019483443	TYMS/HELLS/KDM1B/H1-4/H1-5/TFB1M/MLLT6/BRCA1/PRMT6/H1-2/EOMES/DOT1L/TARBP1/COMTD1/MECOM	15
GO:0051701	GO:0051701	biological process involved in interaction with host	8/916	206/18614	0.800208623880032	0.926176518684651	0.834266019483443	CTSL/DDX39B/SCARB1/PVR/NCAM1/DPP4/IFITM3/EFNB3	8
GO:0002181	GO:0002181	cytoplasmic translation	6/916	159/18614	0.800256382712885	0.926176518684651	0.834266019483443	RPL37/RPL35/RPL12/RPL7A/RPL22L1/RPL29	6
GO:0006099	GO:0006099	tricarboxylic acid cycle	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	OGDHL	1
GO:0006622	GO:0006622	protein targeting to lysosome	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	SORL1	1
GO:0006654	GO:0006654	phosphatidic acid biosynthetic process	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	GPAM	1
GO:0008156	GO:0008156	negative regulation of DNA replication	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	CDT1	1
GO:0009072	GO:0009072	aromatic amino acid family metabolic process	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	HPDL	1
GO:0019883	GO:0019883	antigen processing and presentation of endogenous antigen	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	MICB	1
GO:0035115	GO:0035115	embryonic forelimb morphogenesis	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	HOXA13	1
GO:0035456	GO:0035456	response to interferon-beta	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	IFITM3	1
GO:0045671	GO:0045671	negative regulation of osteoclast differentiation	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	TLR4	1
GO:0051642	GO:0051642	centrosome localization	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	PLXNA2	1
GO:0061099	GO:0061099	negative regulation of protein tyrosine kinase activity	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	NCAPG2	1
GO:0061842	GO:0061842	microtubule organizing center localization	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	PLXNA2	1
GO:0098868	GO:0098868	bone growth	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	FGFR3	1
GO:1903955	GO:1903955	positive regulation of protein targeting to mitochondrion	1/916	32/18614	0.801343058749261	0.926176518684651	0.834266019483443	FZD5	1
GO:0002886	GO:0002886	regulation of myeloid leukocyte mediated immunity	2/916	60/18614	0.80167226636959	0.926176518684651	0.834266019483443	SYK/FCGR2B	2
GO:0019748	GO:0019748	secondary metabolic process	2/916	60/18614	0.80167226636959	0.926176518684651	0.834266019483443	WNT5A/CITED1	2
GO:0071709	GO:0071709	membrane assembly	2/916	60/18614	0.80167226636959	0.926176518684651	0.834266019483443	UGCG/ANK3	2
GO:1903670	GO:1903670	regulation of sprouting angiogenesis	2/916	60/18614	0.80167226636959	0.926176518684651	0.834266019483443	SEMA6A/CEACAM1	2
GO:0008543	GO:0008543	fibroblast growth factor receptor signaling pathway	3/916	86/18614	0.80190996123247	0.926176518684651	0.834266019483443	GPC1/WNT5A/FGFR3	3
GO:0019915	GO:0019915	lipid storage	3/916	86/18614	0.80190996123247	0.926176518684651	0.834266019483443	SCARB1/TTC39B/PLA2G4C	3
GO:0032418	GO:0032418	lysosome localization	3/916	86/18614	0.80190996123247	0.926176518684651	0.834266019483443	SYK/TFEB/RASGRP1	3
GO:1990849	GO:1990849	maintenance of vacuolar location	3/916	86/18614	0.80190996123247	0.926176518684651	0.834266019483443	SYK/TFEB/RASGRP1	3
GO:0061025	GO:0061025	membrane fusion	7/916	183/18614	0.801926602703142	0.926176518684651	0.834266019483443	CTSL/ANKRD27/RUBCNL/DPP4/VAV3/NKD2/SNAP25	7
GO:0001101	GO:0001101	response to acid chemical	5/916	136/18614	0.80509540240582	0.929623220147325	0.837370682419291	BCL11A/PDGFD/SH3BP4/SLC7A5/FYN	5
GO:0042177	GO:0042177	negative regulation of protein catabolic process	4/916	112/18614	0.80755249406939	0.931475291316129	0.839038960561337	FYN/DAB2IP/AGAP2/TMEM132A	4
GO:0001960	GO:0001960	negative regulation of cytokine-mediated signaling pathway	3/916	87/18614	0.80819731704621	0.931475291316129	0.839038960561337	H2BC11/SH2B3/BIRC7	3
GO:0002820	GO:0002820	negative regulation of adaptive immune response	2/916	61/18614	0.809076550505886	0.931475291316129	0.839038960561337	CEACAM1/FCGR2B	2
GO:0035773	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	2/916	61/18614	0.809076550505886	0.931475291316129	0.839038960561337	PLA2G6/PTPRN2	2
GO:1903409	GO:1903409	reactive oxygen species biosynthetic process	2/916	61/18614	0.809076550505886	0.931475291316129	0.839038960561337	TLR4/FYN	2
GO:1904356	GO:1904356	regulation of telomere maintenance via telomere lengthening	2/916	61/18614	0.809076550505886	0.931475291316129	0.839038960561337	AURKB/PKIB	2
GO:0031929	GO:0031929	TOR signaling	5/916	137/18614	0.810136167803955	0.931475291316129	0.839038960561337	MINAR1/PRKAA2/SH3BP4/EPM2A/GPR137C	5
GO:0061041	GO:0061041	regulation of wound healing	5/916	137/18614	0.810136167803955	0.931475291316129	0.839038960561337	EMILIN2/SH2B3/CEACAM1/PDGFA/FOXC2	5
GO:0044000	GO:0044000	movement in host	7/916	185/18614	0.810729961044752	0.931475291316129	0.839038960561337	CTSL/SCARB1/PVR/NCAM1/DPP4/IFITM3/EFNB3	7
GO:0008654	GO:0008654	phospholipid biosynthetic process	10/916	255/18614	0.810832811948524	0.931475291316129	0.839038960561337	ACSL3/PIK3R6/SOCS7/ABCA8/HMGCS1/PLA2G6/PDGFA/GPAM/SOCS3/PLA2G4C	10
GO:0000096	GO:0000096	sulfur amino acid metabolic process	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	CBS	1
GO:0030947	GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	DAB2IP	1
GO:0033006	GO:0033006	regulation of mast cell activation involved in immune response	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	SYK	1
GO:0035459	GO:0035459	vesicle cargo loading	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	INSIG1	1
GO:0042573	GO:0042573	retinoic acid metabolic process	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	CYP26B1	1
GO:0045684	GO:0045684	positive regulation of epidermis development	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	NOTCH1	1
GO:0048566	GO:0048566	embryonic digestive tract development	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	TGFB2	1
GO:0051204	GO:0051204	protein insertion into mitochondrial membrane	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	BBC3	1
GO:0060122	GO:0060122	inner ear receptor cell stereocilium organization	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	HES1	1
GO:0071875	GO:0071875	adrenergic receptor signaling pathway	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	ADRA2C	1
GO:0090169	GO:0090169	regulation of spindle assembly	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	KIF15	1
GO:0090279	GO:0090279	regulation of calcium ion import	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	HES1	1
GO:1905207	GO:1905207	regulation of cardiocyte differentiation	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	TGFB2	1
GO:1905476	GO:1905476	negative regulation of protein localization to membrane	1/916	33/18614	0.811135855982373	0.931475291316129	0.839038960561337	DAB2	1
GO:0002758	GO:0002758	innate immune response-activating signal transduction	8/916	209/18614	0.812682014222216	0.933038202247834	0.840446773710879	SYK/TLR4/SLC15A4/FYN/RNF125/MAP2K6/IRF7/DAB2IP	8
GO:0044344	GO:0044344	cellular response to fibroblast growth factor stimulus	4/916	113/18614	0.813017273197284	0.933210487389775	0.840601961881474	NR4A1/GPC1/WNT5A/FGFR3	4
GO:0031058	GO:0031058	positive regulation of histone modification	3/916	88/18614	0.814315483043295	0.934062308002542	0.841369250813541	H1-5/BRCA1/ISL1	3
GO:0032413	GO:0032413	negative regulation of ion transmembrane transporter activity	3/916	88/18614	0.814315483043295	0.934062308002542	0.841369250813541	KCNE4/ANK3/ACTN2	3
GO:0071277	GO:0071277	cellular response to calcium ion	3/916	88/18614	0.814315483043295	0.934062308002542	0.841369250813541	PRKAA2/ADCY1/WNT5A	3
GO:2000045	GO:2000045	regulation of G1/S transition of mitotic cell cycle	7/916	186/18614	0.815017110401653	0.934560342818509	0.841817862406578	CCND1/E2F7/TERT/ARID1B/CDK2/STOX1/CACNB4	7
GO:2001234	GO:2001234	negative regulation of apoptotic signaling pathway	9/916	233/18614	0.815227813424281	0.934560342818509	0.841817862406578	HELLS/TERT/TRIM32/TGFBR1/HMGB2/BRCA1/IVNS1ABP/MAPK8IP2/IGF1	9
GO:0016447	GO:0016447	somatic recombination of immunoglobulin gene segments	2/916	62/18614	0.816233393281258	0.934560342818509	0.841817862406578	SLC15A4/EXO1	2
GO:0022617	GO:0022617	extracellular matrix disassembly	2/916	62/18614	0.816233393281258	0.934560342818509	0.841817862406578	CTSV/DPP4	2
GO:0032233	GO:0032233	positive regulation of actin filament bundle assembly	2/916	62/18614	0.816233393281258	0.934560342818509	0.841817862406578	TGFBR1/LPAR1	2
GO:0046173	GO:0046173	polyol biosynthetic process	2/916	62/18614	0.816233393281258	0.934560342818509	0.841817862406578	P2RY1/ACER2	2
GO:0046902	GO:0046902	regulation of mitochondrial membrane permeability	2/916	62/18614	0.816233393281258	0.934560342818509	0.841817862406578	BNIP3/BBC3	2
GO:0090303	GO:0090303	positive regulation of wound healing	2/916	62/18614	0.816233393281258	0.934560342818509	0.841817862406578	EMILIN2/FOXC2	2
GO:0046474	GO:0046474	glycerophospholipid biosynthetic process	8/916	210/18614	0.816705186747632	0.934888104502798	0.842113098174463	ACSL3/PIK3R6/SOCS7/PLA2G6/PDGFA/GPAM/SOCS3/PLA2G4C	8
GO:0002526	GO:0002526	acute inflammatory response	4/916	114/18614	0.818354360631918	0.935134472095617	0.842335017114152	EDNRB/CTNNBIP1/FCGR2B/TNFRSF11A	4
GO:0034341	GO:0034341	response to interferon-gamma	5/916	139/18614	0.819905578233249	0.935134472095617	0.842335017114152	TLR4/IFITM3/CDC42EP4/WNT5A/CITED1	5
GO:1903322	GO:1903322	positive regulation of protein modification by small protein conjugation or removal	5/916	139/18614	0.819905578233249	0.935134472095617	0.842335017114152	SKP2/HDAC4/BRCA1/RASD2/BIRC7	5
GO:0060191	GO:0060191	regulation of lipase activity	3/916	89/18614	0.82026740396285	0.935134472095617	0.842335017114152	APOC1/FGFR3/LPAR1	3
GO:0000132	GO:0000132	establishment of mitotic spindle orientation	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	CDK5RAP2	1
GO:0000289	GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	TENT4A	1
GO:0006026	GO:0006026	aminoglycan catabolic process	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	CEMIP	1
GO:0006691	GO:0006691	leukotriene metabolic process	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	SYK	1
GO:0006891	GO:0006891	intra-Golgi vesicle-mediated transport	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	RAB6B	1
GO:0032480	GO:0032480	negative regulation of type I interferon production	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	RNF125	1
GO:0034121	GO:0034121	regulation of toll-like receptor signaling pathway	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	IRF7	1
GO:0034383	GO:0034383	low-density lipoprotein particle clearance	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	SCARB1	1
GO:0043372	GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	SHB	1
GO:0044546	GO:0044546	NLRP3 inflammasome complex assembly	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	TLR4	1
