ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0046174	GO:0046174	polyol catabolic process	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	BPNT2	1
GO:0046949	GO:0046949	fatty-acyl-CoA biosynthetic process	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	ACSL4	1
GO:0047497	GO:0047497	mitochondrion transport along microtubule	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	ARMCX3	1
GO:0048520	GO:0048520	positive regulation of behavior	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	MEF2C	1
GO:0051291	GO:0051291	protein heterooligomerization	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	ROM1	1
GO:0060384	GO:0060384	innervation	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	SEMA3A	1
GO:0060669	GO:0060669	embryonic placenta morphogenesis	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	CCN1	1
GO:0071549	GO:0071549	cellular response to dexamethasone stimulus	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	PLAT	1
GO:0099560	GO:0099560	synaptic membrane adhesion	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	ITGA3	1
GO:2000737	GO:2000737	negative regulation of stem cell differentiation	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	BBS12	1
GO:2001032	GO:2001032	regulation of double-strand break repair via nonhomologous end joining	1/875	27/18614	0.727723533577092	0.881496515166033	0.824300528160613	ERCC6	1
GO:0007632	GO:0007632	visual behavior	2/875	54/18614	0.728334373747839	0.881496515166033	0.824300528160613	SLC7A11/TAFA2	2
GO:0009395	GO:0009395	phospholipid catabolic process	2/875	54/18614	0.728334373747839	0.881496515166033	0.824300528160613	PLA2G4A/PNPLA8	2
GO:0030520	GO:0030520	intracellular estrogen receptor signaling pathway	2/875	54/18614	0.728334373747839	0.881496515166033	0.824300528160613	UFM1/DNAAF4	2
GO:0030857	GO:0030857	negative regulation of epithelial cell differentiation	2/875	54/18614	0.728334373747839	0.881496515166033	0.824300528160613	CAV1/ID1	2
GO:0038093	GO:0038093	Fc receptor signaling pathway	2/875	54/18614	0.728334373747839	0.881496515166033	0.824300528160613	LIMK1/LYN	2
GO:0043303	GO:0043303	mast cell degranulation	2/875	54/18614	0.728334373747839	0.881496515166033	0.824300528160613	LYN/MILR1	2
GO:0043550	GO:0043550	regulation of lipid kinase activity	2/875	54/18614	0.728334373747839	0.881496515166033	0.824300528160613	WDR91/LYN	2
GO:0060998	GO:0060998	regulation of dendritic spine development	2/875	54/18614	0.728334373747839	0.881496515166033	0.824300528160613	C21orf91/MEF2C	2
GO:0071385	GO:0071385	cellular response to glucocorticoid stimulus	2/875	54/18614	0.728334373747839	0.881496515166033	0.824300528160613	ANXA1/PLAT	2
GO:0048568	GO:0048568	embryonic organ development	19/875	453/18614	0.728451629537286	0.881496515166033	0.824300528160613	CASP8/CXCL8/ZFPM2/ID2/EPAS1/SOD1/SATB2/RUNX2/ID3/SMAD3/MEF2C/FBN1/TGFB3/RDH10/COBL/TGFBR2/CCN1/RARB/GLI3	19
GO:0001654	GO:0001654	eye development	16/875	385/18614	0.729264473882102	0.882268051315189	0.825022003111793	GPM6A/SLC7A11/LIMK2/RAB18/CLIC4/SMAD3/BFSP1/TCIRG1/ATP2B4/FBN1/RDH10/TGFBR2/RARB/INHBA/GLI3/ROM1	16
GO:2000181	GO:2000181	negative regulation of blood vessel morphogenesis	6/875	153/18614	0.730612376170203	0.883556168479351	0.826226540668644	ADAMTS1/AMOT/SPARC/ATP2B4/GADD45A/SERPINE1	6
GO:0006354	GO:0006354	DNA-templated transcription, elongation	5/875	129/18614	0.730855757955506	0.883556168479351	0.826226540668644	INTS10/ERCC6/HEXIM1/ELL2/ELL	5
GO:2000027	GO:2000027	regulation of animal organ morphogenesis	5/875	129/18614	0.730855757955506	0.883556168479351	0.826226540668644	MAGED1/RUNX2/DKK1/CELSR1/FGF1	5
GO:0032272	GO:0032272	negative regulation of protein polymerization	3/875	80/18614	0.732256506467728	0.884394529607121	0.82701050465321	PFN2/AVIL/SPTBN5	3
GO:0043242	GO:0043242	negative regulation of protein-containing complex disassembly	3/875	80/18614	0.732256506467728	0.884394529607121	0.82701050465321	AVIL/SPTBN5/BMERB1	3
GO:0043537	GO:0043537	negative regulation of blood vessel endothelial cell migration	3/875	80/18614	0.732256506467728	0.884394529607121	0.82701050465321	MEF2C/ATP2B4/GADD45A	3
GO:0072028	GO:0072028	nephron morphogenesis	3/875	80/18614	0.732256506467728	0.884394529607121	0.82701050465321	MAGED1/FGF1/GLI3	3
GO:0048562	GO:0048562	embryonic organ morphogenesis	12/875	294/18614	0.732427650761241	0.884394529607121	0.82701050465321	ID2/SOD1/SATB2/RUNX2/SMAD3/MEF2C/FBN1/TGFB3/RDH10/TGFBR2/RARB/GLI3	12
GO:0009062	GO:0009062	fatty acid catabolic process	4/875	105/18614	0.733328853398292	0.884432831596104	0.827046321413917	ACADVL/ABHD3/ABHD2/ADIPOQ	4
GO:0070828	GO:0070828	heterochromatin organization	4/875	105/18614	0.733328853398292	0.884432831596104	0.827046321413917	SETD7/XIST/LMNA/LOXL2	4
GO:0001935	GO:0001935	endothelial cell proliferation	8/875	201/18614	0.733555684537456	0.884432831596104	0.827046321413917	EGF/ECM1/CAV1/SPARC/POLD4/EGR3/MEF2C/LOXL2	8
GO:1901343	GO:1901343	negative regulation of vasculature development	6/875	154/18614	0.736300371125648	0.884432831596104	0.827046321413917	ADAMTS1/AMOT/SPARC/ATP2B4/GADD45A/SERPINE1	6
GO:0007052	GO:0007052	mitotic spindle organization	5/875	130/18614	0.737017687712694	0.884432831596104	0.827046321413917	TACC2/DYNC1H1/GNAI1/HSPA1B/SBDS	5
GO:0045739	GO:0045739	positive regulation of DNA repair	5/875	130/18614	0.737017687712694	0.884432831596104	0.827046321413917	EYA4/BABAM1/MORF4L2/ERCC6/SMARCA2	5
GO:0003229	GO:0003229	ventricular cardiac muscle tissue development	2/875	55/18614	0.737642975093616	0.884432831596104	0.827046321413917	ZFPM2/ID2	2
GO:0009116	GO:0009116	nucleoside metabolic process	2/875	55/18614	0.737642975093616	0.884432831596104	0.827046321413917	APOBEC3C/NME5	2
GO:0060632	GO:0060632	regulation of microtubule-based movement	2/875	55/18614	0.737642975093616	0.884432831596104	0.827046321413917	CFAP69/CATSPER1	2
GO:2000772	GO:2000772	regulation of cellular senescence	2/875	55/18614	0.737642975093616	0.884432831596104	0.827046321413917	B2M/NUAK1	2
GO:0009144	GO:0009144	purine nucleoside triphosphate metabolic process	10/875	249/18614	0.738695529379594	0.884432831596104	0.827046321413917	ATP6V1A/NDUFA1/PINK1/ATP6V1B2/HSPA1B/LRRK2/NME5/AK5/TREX1/HKDC1	10
GO:0008344	GO:0008344	adult locomotory behavior	3/875	81/18614	0.739943424028121	0.884432831596104	0.827046321413917	OXR1/NR4A2/SNCG	3
GO:0014855	GO:0014855	striated muscle cell proliferation	3/875	81/18614	0.739943424028121	0.884432831596104	0.827046321413917	ZFPM2/MEF2C/TGFBR2	3
GO:0031016	GO:0031016	pancreas development	3/875	81/18614	0.739943424028121	0.884432831596104	0.827046321413917	ANXA1/EIF2AK3/WFS1	3
GO:0001702	GO:0001702	gastrulation with mouth forming second	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	AMOT	1
GO:0002227	GO:0002227	innate immune response in mucosa	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	LTF	1
GO:0003272	GO:0003272	endocardial cushion formation	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	TGFBR2	1
GO:0006027	GO:0006027	glycosaminoglycan catabolic process	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	FUCA1	1
GO:0006829	GO:0006829	zinc ion transport	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	SLC30A1	1
GO:0007214	GO:0007214	gamma-aminobutyric acid signaling pathway	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	GPR156	1
GO:0010894	GO:0010894	negative regulation of steroid biosynthetic process	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	SOD1	1
GO:0010971	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	RRM2B	1
GO:0014072	GO:0014072	response to isoquinoline alkaloid	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	PEA15	1
GO:0016540	GO:0016540	protein autoprocessing	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	CASP4	1
GO:0030325	GO:0030325	adrenal gland development	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	SMAD3	1
GO:0032104	GO:0032104	regulation of response to extracellular stimulus	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	VDR	1
GO:0032107	GO:0032107	regulation of response to nutrient levels	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	VDR	1
GO:0032703	GO:0032703	negative regulation of interleukin-2 production	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	PRNP	1
GO:0032801	GO:0032801	receptor catabolic process	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	ANXA2	1
GO:0032878	GO:0032878	regulation of establishment or maintenance of cell polarity	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	ABL2	1
GO:0034063	GO:0034063	stress granule assembly	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	DYNC1H1	1
GO:0035116	GO:0035116	embryonic hindlimb morphogenesis	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	RARB	1
GO:0042104	GO:0042104	positive regulation of activated T cell proliferation	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	IL23R	1
GO:0042634	GO:0042634	regulation of hair cycle	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	TRADD	1
GO:0042759	GO:0042759	long-chain fatty acid biosynthetic process	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	CYP2E1	1
GO:0043278	GO:0043278	response to morphine	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	PEA15	1
GO:0045116	GO:0045116	protein neddylation	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	EPAS1	1
GO:0045830	GO:0045830	positive regulation of isotype switching	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	TNFSF4	1
GO:0048679	GO:0048679	regulation of axon regeneration	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	KIAA0319	1
GO:0051569	GO:0051569	regulation of histone H3-K4 methylation	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	NNMT	1
GO:0060219	GO:0060219	camera-type eye photoreceptor cell differentiation	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	ROM1	1
GO:0060402	GO:0060402	calcium ion transport into cytosol	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	CAV1	1
GO:0060512	GO:0060512	prostate gland morphogenesis	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	TNC	1
GO:0060765	GO:0060765	regulation of androgen receptor signaling pathway	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	RNF6	1
GO:0098698	GO:0098698	postsynaptic specialization assembly	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	ARHGEF9	1
GO:2000819	GO:2000819	regulation of nucleotide-excision repair	1/875	28/18614	0.740541196896619	0.884432831596104	0.827046321413917	SMARCA2	1
GO:0030048	GO:0030048	actin filament-based movement	5/875	131/18614	0.74307599897486	0.886828966059612	0.829286982460027	MYL6/WIPF1/CAV1/PARVA/MYH2	5
GO:0072329	GO:0072329	monocarboxylic acid catabolic process	5/875	131/18614	0.74307599897486	0.886828966059612	0.829286982460027	ACADVL/ABHD3/ABHD2/SLC16A3/ADIPOQ	5
GO:0098732	GO:0098732	macromolecule deacylation	5/875	131/18614	0.74307599897486	0.886828966059612	0.829286982460027	MORF4L2/PINK1/LRRK2/NNMT/SIRT4	5
GO:0150063	GO:0150063	visual system development	16/875	389/18614	0.74380068662255	0.887483445474737	0.829898995914732	GPM6A/SLC7A11/LIMK2/RAB18/CLIC4/SMAD3/BFSP1/TCIRG1/ATP2B4/FBN1/RDH10/TGFBR2/RARB/INHBA/GLI3/ROM1	16
GO:0000381	GO:0000381	regulation of alternative mRNA splicing, via spliceosome	2/875	56/18614	0.746677980359182	0.88926052781961	0.831560772099052	FXR2/RBM11	2
GO:0001954	GO:0001954	positive regulation of cell-matrix adhesion	2/875	56/18614	0.746677980359182	0.88926052781961	0.831560772099052	COL16A1/SMAD3	2
GO:0002279	GO:0002279	mast cell activation involved in immune response	2/875	56/18614	0.746677980359182	0.88926052781961	0.831560772099052	LYN/MILR1	2
GO:0042908	GO:0042908	xenobiotic transport	2/875	56/18614	0.746677980359182	0.88926052781961	0.831560772099052	ABCC2/PDZK1	2
GO:0045839	GO:0045839	negative regulation of mitotic nuclear division	2/875	56/18614	0.746677980359182	0.88926052781961	0.831560772099052	DUSP1/TOM1L2	2
GO:0051293	GO:0051293	establishment of spindle localization	2/875	56/18614	0.746677980359182	0.88926052781961	0.831560772099052	DYNC1H1/NSFL1C	2
GO:0065002	GO:0065002	intracellular protein transmembrane transport	2/875	56/18614	0.746677980359182	0.88926052781961	0.831560772099052	AIFM1/TRAM1	2
GO:0030593	GO:0030593	neutrophil chemotaxis	4/875	107/18614	0.746703267996323	0.88926052781961	0.831560772099052	CXCL8/ITGA1/C3AR1/NCKAP1L	4
GO:0097530	GO:0097530	granulocyte migration	6/875	156/18614	0.747418826684066	0.889396407806886	0.831687835500156	CXCL8/ANXA1/ITGA1/C3AR1/NCKAP1L/IL17RC	6
GO:0006513	GO:0006513	protein monoubiquitination	3/875	82/18614	0.747454111931232	0.889396407806886	0.831687835500156	CUL4B/SKP1/KBTBD8	3
GO:2001021	GO:2001021	negative regulation of response to DNA damage stimulus	3/875	82/18614	0.747454111931232	0.889396407806886	0.831687835500156	PSMD10/ERCC6/CLU	3
GO:0009199	GO:0009199	ribonucleoside triphosphate metabolic process	10/875	251/18614	0.747524076565541	0.889396407806886	0.831687835500156	ATP6V1A/NDUFA1/PINK1/ATP6V1B2/HSPA1B/LRRK2/NME5/AK5/TREX1/HKDC1	10
GO:0031570	GO:0031570	DNA integrity checkpoint signaling	5/875	132/18614	0.749030975158605	0.890978716670231	0.833167476099214	BABAM1/RPS27L/ERCC6/PLK3/TREX1	5
GO:0000469	GO:0000469	cleavage involved in rRNA processing	1/875	29/18614	0.752756114184655	0.892910931394391	0.834974318883323	RPP40	1
GO:0002052	GO:0002052	positive regulation of neuroblast proliferation	1/875	29/18614	0.752756114184655	0.892910931394391	0.834974318883323	GLI3	1
GO:0003209	GO:0003209	cardiac atrium morphogenesis	1/875	29/18614	0.752756114184655	0.892910931394391	0.834974318883323	CCN1	1
GO:0007342	GO:0007342	fusion of sperm to egg plasma membrane involved in single fertilization	1/875	29/18614	0.752756114184655	0.892910931394391	0.834974318883323	SPACA6	1
GO:0010592	GO:0010592	positive regulation of lamellipodium assembly	1/875	29/18614	0.752756114184655	0.892910931394391	0.834974318883323	AVIL	1
GO:0010800	GO:0010800	positive regulation of peptidyl-threonine phosphorylation	1/875	29/18614	0.752756114184655	0.892910931394391	0.834974318883323	EGF	1
GO:0021952	GO:0021952	central nervous system projection neuron axonogenesis	1/875	29/18614	0.752756114184655	0.892910931394391	0.834974318883323	NR4A2	1
GO:0030431	GO:0030431	sleep	1/875	29/18614	0.752756114184655	0.892910931394391	0.834974318883323	OXTR	1
GO:0061436	GO:0061436	establishment of skin barrier	1/875	29/18614	0.752756114184655	0.892910931394391	0.834974318883323	PLEC	1
GO:1901018	GO:1901018	positive regulation of potassium ion transmembrane transporter activity	1/875	29/18614	0.752756114184655	0.892910931394391	0.834974318883323	KCNK3	1
GO:0007043	GO:0007043	cell-cell junction assembly	6/875	157/18614	0.752849513449142	0.892910931394391	0.834974318883323	RAB13/CAV1/F11R/MICALL2/CDH19/ESAM	6
GO:0022408	GO:0022408	negative regulation of cell-cell adhesion	8/875	205/18614	0.75304392739706	0.892910931394391	0.834974318883323	PRNP/ANXA1/ABAT/NCKAP1L/ZBTB7B/TNFSF4/GLI3/ADIPOQ	8
GO:0043266	GO:0043266	regulation of potassium ion transport	4/875	108/18614	0.753195672833095	0.892910931394391	0.834974318883323	PRNP/CAV1/KCNK3/KCNAB1	4
GO:0031424	GO:0031424	keratinization	3/875	83/18614	0.754790325889692	0.892910931394391	0.834974318883323	SPRR2D/KRT81/KRT86	3
GO:0070897	GO:0070897	transcription preinitiation complex assembly	3/875	83/18614	0.754790325889692	0.892910931394391	0.834974318883323	PSMC6/BRF2/TAF13	3
GO:2000779	GO:2000779	regulation of double-strand break repair	5/875	133/18614	0.754882966856757	0.892910931394391	0.834974318883323	MORF4L2/ERCC6/SMARCA2/ZNF365/TERF2IP	5
GO:0001541	GO:0001541	ovarian follicle development	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	SOD1/INHBA	2
GO:0002448	GO:0002448	mast cell mediated immunity	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	LYN/MILR1	2
GO:0010332	GO:0010332	response to gamma radiation	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	ERCC6/TREX1	2
GO:0034204	GO:0034204	lipid translocation	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	ATP9A/ATP10D	2
GO:0034332	GO:0034332	adherens junction organization	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	CDH19/PLEC	2
GO:0043388	GO:0043388	positive regulation of DNA binding	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	EGF/PLAUR	2
GO:0050881	GO:0050881	musculoskeletal movement	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	MAP1A/CHRNB1	2
GO:0060997	GO:0060997	dendritic spine morphogenesis	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	ZNF365/LRRK2	2
GO:0061756	GO:0061756	leukocyte adhesion to vascular endothelial cell	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	EXT1/SELPLG	2
GO:0072132	GO:0072132	mesenchyme morphogenesis	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	SMAD3/TGFBR2	2
GO:0090175	GO:0090175	regulation of establishment of planar polarity	2/875	57/18614	0.755444508702565	0.892910931394391	0.834974318883323	DKK1/CELSR1	2
GO:0006479	GO:0006479	protein methylation	7/875	182/18614	0.757431527514851	0.894629354647996	0.836581242077209	SETD7/FAM98A/WDR5B/HCFC2/NNMT/PHF1/LMNA	7
GO:0008213	GO:0008213	protein alkylation	7/875	182/18614	0.757431527514851	0.894629354647996	0.836581242077209	SETD7/FAM98A/WDR5B/HCFC2/NNMT/PHF1/LMNA	7
GO:0043484	GO:0043484	regulation of RNA splicing	7/875	182/18614	0.757431527514851	0.894629354647996	0.836581242077209	MBNL2/FXR2/ESRP1/AHNAK/CLK1/RBM11/CLK4	7
GO:0007631	GO:0007631	feeding behavior	4/875	109/18614	0.759559274035288	0.895293735831062	0.837202514822681	DACH1/UBR3/BBS12/OXTR	4
GO:0019395	GO:0019395	fatty acid oxidation	4/875	109/18614	0.759559274035288	0.895293735831062	0.837202514822681	ACADVL/PDK4/SIRT4/ADIPOQ	4
GO:0009132	GO:0009132	nucleoside diphosphate metabolic process	5/875	134/18614	0.760632388798541	0.895293735831062	0.837202514822681	RRM2B/NME5/AK5/TREX1/HKDC1	5
GO:0009142	GO:0009142	nucleoside triphosphate biosynthetic process	5/875	134/18614	0.760632388798541	0.895293735831062	0.837202514822681	ATP6V1A/NDUFA1/PINK1/NME5/AK5	5
GO:0051303	GO:0051303	establishment of chromosome localization	3/875	84/18614	0.761953942139188	0.895293735831062	0.837202514822681	GEM/DYNC1H1/XIST	3
GO:0098742	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	11/875	278/18614	0.762311185224436	0.895293735831062	0.837202514822681	ITGA5/FAT4/CDH19/CELSR1/ESAM/TGFBR2/MMP24/PLXNB2/ITGA3/ADIPOQ/MYPN	11
GO:0031503	GO:0031503	protein-containing complex localization	7/875	183/18614	0.762362607810366	0.895293735831062	0.837202514822681	IQSEC2/AP2M1/KLHL21/BBS12/RIOK2/LMNA/GRIP1	7
GO:0001755	GO:0001755	neural crest cell migration	2/875	58/18614	0.763947802965597	0.895293735831062	0.837202514822681	SEMA3A/SEMA3B	2
GO:0042733	GO:0042733	embryonic digit morphogenesis	2/875	58/18614	0.763947802965597	0.895293735831062	0.837202514822681	BPNT2/GLI3	2
GO:0043616	GO:0043616	keratinocyte proliferation	2/875	58/18614	0.763947802965597	0.895293735831062	0.837202514822681	CD109/VDR	2
GO:0048010	GO:0048010	vascular endothelial growth factor receptor signaling pathway	2/875	58/18614	0.763947802965597	0.895293735831062	0.837202514822681	ITGA5/AXL	2
GO:0050732	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	2/875	58/18614	0.763947802965597	0.895293735831062	0.837202514822681	MVP/CAV1	2
GO:0050879	GO:0050879	multicellular organismal movement	2/875	58/18614	0.763947802965597	0.895293735831062	0.837202514822681	MAP1A/CHRNB1	2
GO:0097352	GO:0097352	autophagosome maturation	2/875	58/18614	0.763947802965597	0.895293735831062	0.837202514822681	MAP1LC3B/CALCOCO2	2
GO:0000002	GO:0000002	mitochondrial genome maintenance	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	RRM2B	1
GO:0005979	GO:0005979	regulation of glycogen biosynthetic process	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	SELENOS	1
GO:0006882	GO:0006882	cellular zinc ion homeostasis	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	SLC30A1	1
GO:0008299	GO:0008299	isoprenoid biosynthetic process	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	RDH10	1
GO:0008535	GO:0008535	respiratory chain complex IV assembly	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	COX14	1
GO:0009048	GO:0009048	dosage compensation by inactivation of X chromosome	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	XIST	1
GO:0010962	GO:0010962	regulation of glucan biosynthetic process	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	SELENOS	1
GO:0015701	GO:0015701	bicarbonate transport	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	CYB5R1	1
GO:0021522	GO:0021522	spinal cord motor neuron differentiation	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	GLI3	1
GO:0021602	GO:0021602	cranial nerve morphogenesis	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	GLI3	1
GO:0034067	GO:0034067	protein localization to Golgi apparatus	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	ARL1	1
GO:0034656	GO:0034656	nucleobase-containing small molecule catabolic process	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	APOBEC3C	1
GO:0042744	GO:0042744	hydrogen peroxide catabolic process	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	PRDX1	1
GO:0043094	GO:0043094	cellular metabolic compound salvage	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	AMPD2	1
GO:0060603	GO:0060603	mammary gland duct morphogenesis	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	VDR	1
GO:0062125	GO:0062125	regulation of mitochondrial gene expression	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	MPV17L2	1
GO:0070198	GO:0070198	protein localization to chromosome, telomeric region	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	TERF2IP	1
GO:0071480	GO:0071480	cellular response to gamma radiation	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	TREX1	1
GO:0097254	GO:0097254	renal tubular secretion	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	CORIN	1
GO:0099590	GO:0099590	neurotransmitter receptor internalization	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	AP2M1	1
GO:1902230	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	CLU	1
GO:1902547	GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	1/875	30/18614	0.764396598450915	0.895293735831062	0.837202514822681	ATP2B4	1
GO:0030148	GO:0030148	sphingolipid biosynthetic process	4/875	110/18614	0.765794975784608	0.896722937450504	0.838538982556229	CERS5/CCN1/B3GALT4/B3GALT2	4
GO:0002285	GO:0002285	lymphocyte activation involved in immune response	8/875	208/18614	0.766987926438845	0.897702213832398	0.839454718494968	ANXA1/BATF/BCL3/IL27RA/NCKAP1L/ZBTB7B/IL23R/TNFSF4	8
GO:0006643	GO:0006643	membrane lipid metabolic process	8/875	208/18614	0.766987926438845	0.897702213832398	0.839454718494968	ITGB8/GLA/PSAP/CERS5/FUCA1/CCN1/B3GALT4/B3GALT2	8
GO:0050678	GO:0050678	regulation of epithelial cell proliferation	17/875	419/18614	0.767695722246733	0.898321772615075	0.840034077145854	CD109/B2M/EGF/ECM1/CDKN2B/MAGED1/LAMB1/CAV1/RUNX2/SPARC/VDR/POLD4/SMAD3/EGR3/ID1/MEF2C/FGF1	17
GO:0010660	GO:0010660	regulation of muscle cell apoptotic process	3/875	85/18614	0.768946947155195	0.898950053873491	0.840621592313793	MAP3K5/BAG3/SIRT4	3
GO:0035050	GO:0035050	embryonic heart tube development	3/875	85/18614	0.768946947155195	0.898950053873491	0.840621592313793	SMAD3/MEF2C/TGFBR2	3
GO:0098586	GO:0098586	cellular response to virus	3/875	85/18614	0.768946947155195	0.898950053873491	0.840621592313793	EXT1/TLR3/SMAD3	3
GO:1901292	GO:1901292	nucleoside phosphate catabolic process	3/875	85/18614	0.768946947155195	0.898950053873491	0.840621592313793	HINT1/PDE7B/PDE2A	3
GO:0048167	GO:0048167	regulation of synaptic plasticity	8/875	209/18614	0.771508185078626	0.899703806997303	0.841326438092955	MME/SQSTM1/PRNP/ZDHHC2/STX4/MEF2C/MAP1A/PLAT	8
GO:0045137	GO:0045137	development of primary sexual characteristics	9/875	233/18614	0.771847617540961	0.899703806997303	0.841326438092955	DACH1/RAB13/ADAMTS1/ZFPM2/SOD1/TLR3/ADAM15/RDH10/INHBA	9
GO:0006367	GO:0006367	transcription initiation from RNA polymerase II promoter	4/875	111/18614	0.771903760641448	0.899703806997303	0.841326438092955	PSMC6/ZNHIT1/ERCC6/TAF13	4
GO:0001936	GO:0001936	regulation of endothelial cell proliferation	7/875	185/18614	0.772006121168725	0.899703806997303	0.841326438092955	EGF/ECM1/CAV1/SPARC/POLD4/EGR3/MEF2C	7
GO:0006611	GO:0006611	protein export from nucleus	2/875	59/18614	0.772193206771511	0.899703806997303	0.841326438092955	BAG3/IFI27	2
GO:0009161	GO:0009161	ribonucleoside monophosphate metabolic process	2/875	59/18614	0.772193206771511	0.899703806997303	0.841326438092955	PRPS1/AMPD2	2
GO:0010574	GO:0010574	regulation of vascular endothelial growth factor production	2/875	59/18614	0.772193206771511	0.899703806997303	0.841326438092955	EIF2AK3/C3AR1	2
GO:0031102	GO:0031102	neuron projection regeneration	2/875	59/18614	0.772193206771511	0.899703806997303	0.841326438092955	KIAA0319/TNC	2
GO:0070534	GO:0070534	protein K63-linked ubiquitination	2/875	59/18614	0.772193206771511	0.899703806997303	0.841326438092955	PLAA/TRIM5	2
