Name	501mel_RepI	501mel_RepII	501mel_sg6_XLOC_d3_I	501mel_sg6_XLOC_d3_II	501mel_sg7_XLOC_d3_I	501mel_sg7_XLOC_d3_II	501mel_sg6_XLOC_d5_I	501mel_sg6_XLOC_d5_II	501mel_sg7_XLOC_d5_I	501mel_sg7_XLOC_d5_II
ENSG00000252860	0	0	0	0	0	0	0	0	0	0
ENSG00000278764	0	0	0	0	0	0	0	0	0	0
ENSG00000117543	43.7555	36.1147	30.6598	44.8463	35.1642	32.2692	23.8999	42.2722	27.0379	33.7534
ENSG00000274029	0.586507	0.12371	0	0.100942	0	0.095983	0	0	0	0
ENSG00000237505	0.044939	0.084706	0.354553	0.16713	0.158412	0.259438	0.185912	0.453079	0.223519	0.160629
ENSG00000162695	12.4038	13.1798	14.1708	15.5416	16.1222	18.5416	14.7804	15.0204	13.0277	15.0288
ENSG00000227800	0	0	0	0	0	0	0	0	0	0
ENSG00000276769	0	0	0	0	0	0	0	0	0	0
ENSG00000162692	0	0	0	0.020064	0	0	0	0	0	0
ENSG00000285525	0	0	0	0	0	0	0.033426	0	0	0
ENSG00000248322	0	0	0	0	0	0	0	0	0	0
ENSG00000163703	14.254	16.9183	18.4426	12.5465	15.0297	12.7712	12.8718	10.4847	13.7487	8.74192
ENSG00000175619	0	0	0	0	0	0	0	0	0	0
ENSG00000230402	0	0	0	0	0	0	0	0	0	0
ENSG00000242850	0.851411	2.67105	2.02648	0.545068	1.09492	0.519043	0.48687	0.125994	0.783414	0.425888
ENSG00000249572	3.45045	2.46911	1.0474	0.940319	1.22077	1.66275	0.479732	1.21737	0.924272	2.529
ENSG00000287825	0.116779	0.123169	0.894054	0.301498	0.102005	0.286687	0.448017	0.140765	0.430777	0.474157
ENSG00000215037	0	0	0	0	0	0	0	0	0	0
ENSG00000162390	0.019518	0	0.018893	0	0.007662	0.032315	0.066672	0	0.025245	0
ENSG00000117691	18.6637	17.5299	18.4115	11.296	16.2179	14.7331	12.5138	12.1346	13.4796	10.0535
ENSG00000259339	0	0	0	0	0	0	0	0	0	0
ENSG00000249111	0	0	0	0	0	0	0	0	0	0
ENSG00000228970	0	0.067905	0	0	0	0	0.049267	0	0	0
ENSG00000222845	0	0	0	0	0	0	0	0	0	0
ENSG00000230825	0.067573	0.048329	0.095009	0	0.087036	0.147078	0.472665	0.309919	0.033454	0.100968
ENSG00000125967	17.7673	22.6322	28.1982	38.3794	39.2662	40.2307	23.901	25.1593	25.734	21.7104
ENSG00000286750	0	0	0	0	0	0	0	0	0	0
ENSG00000248491	0	0	0.165314	0	0	0.039507	0	0	0	0
ENSG00000229447	1.31674	3.21278	0.83573	1.49886	0.940129	3.38918	2.67668	0.778977	2.1003	1.31653
ENSG00000173673	0	0	0	0	0	0	0	0	0	0
ENSG00000234493	0	0	0	0	0	0	0	0	0	0
ENSG00000181656	0	0	0	0.013867	0	0	0	0	0	0
ENSG00000272983	0.015187	0.00817	0.014723	0.019957	0.034442	0.012591	0.029543	0.014209	0.01129	0.015815
ENSG00000264994	0	0	0	0	0	0	0	0	0	0
ENSG00000286378	0	0.034879	0.031447	0	0	0.026893	0	0	0	0.06749
ENSG00000234441	0	0	0	0	0	0.871661	0	0	0	0
ENSG00000225497	0	0	0	0	0	0	0	0	0	0
ENSG00000267462	0.033497	0	0	0	0	0	0	0.020718	0	0
ENSG00000224481	0	0	0.029792	0	0	0	0	0	0	0
ENSG00000134330	0.564816	0.559474	0.749254	0.442958	0.568462	0.090067	0.511265	0.338985	0.503286	0.417391
ENSG00000255959	0.350171	0	0.333791	0.149742	0	0	0	0	0	0
ENSG00000079335	11.4304	11.4761	9.31072	15.1879	12.2084	15.2592	9.88719	14.9368	9.47184	11.2357
ENSG00000116745	0	0	0.105079	0	0	0	0	0	0	0.045074
ENSG00000215871	0	0	0	0	0	0	0	0	0	0
ENSG00000253229	0	0	0	0	0	0	0.377881	0	0	0
ENSG00000181220	12.3371	12.3443	10.2763	8.68467	9.155	7.52801	6.08193	5.732	8.32209	4.74531
ENSG00000207156	0	0	0	0	0	0	0	0	0	0
ENSG00000253231	0	0	0	0	0	0	0	0	0	0
ENSG00000214797	0	0	0	0	0	0.016592	0	0	0	0
ENSG00000116830	36.6322	39.0212	26.2169	41.9574	19.9038	32.888	24.2736	43.3761	27.0896	37.2694
ENSG00000277035	0	0	0	0	0	0	0	0	0	0
ENSG00000288061	0.806553	0.639611	0.193284	0.695793	0.088499	0.330606	0.15499	0.793501	0.595633	0.308051
ENSG00000227915	0	0	0	0	0	0	0	0	0	0
ENSG00000213830	0.349054	0.365838	0.551275	0.746344	0	0	0.933389	0.311634	0	0.175447
ENSG00000260366	2.61422	2.19931	0.997852	0.903012	1.32821	0.428907	2.73837	0	0	0
ENSG00000239319	0	0	0	0	0	0	0	0	0	0
ENSG00000156136	14.648	13.3687	5.67658	6.74533	5.72351	6.08247	6.68101	6.56793	5.96836	7.15957
ENSG00000285808	0	0	0	0	0	0	0	0	0	0
ENSG00000276122	0	0	0	0	0	0.023045	0	0	0	0
ENSG00000233557	0	0	0	0	0	0	0	0	0	0
ENSG00000273870	0	0	0	0	0	0	0	0	0	0
ENSG00000226186	0	0	0	0	0	0	0.530846	0.206328	0	0
ENSG00000259970	0	0	0	0	0	0	0	0	0	0
ENSG00000015592	0	0	0	0	0	0	0	0.031507	0	0
ENSG00000231333	1.66914	0.698052	1.27194	0.858006	0.851683	1.35871	1.26427	0.785988	1.22671	0.995108
ENSG00000270140	0	0.920523	1.6781	2.76139	2.25142	2.1488	0.446002	3.63096	3.02379	3.21423
ENSG00000224600	0	0	0	0	0	0	0	0	0	0
ENSG00000234172	0	0	0	0	0	0	0	0	0	0
ENSG00000171055	13.2314	13.2598	15.1773	18.6941	14.7174	30.9824	15.114	17.5954	13.2732	15.9116
ENSG00000242436	0.457069	0.958623	0.435868	0	0	0	0.343821	0.268943	0	0
ENSG00000180769	0.344277	1.04905	0.599911	0.863079	1.159	2.38903	0.717225	1.02222	0.368792	0.481552
ENSG00000272170	0	0	0	0	0	0.199742	0	0	0	0
ENSG00000226216	2.33861	0.916031	4.1748	1.74862	2.24067	3.5637	0.443874	1.03242	1.28968	0
ENSG00000277011	0	0	0	0	0	0	0	0	0.024371	0
ENSG00000241073	0	0	0	0	0	0	0	0	0	0
ENSG00000247911	0	0	0	0	0	0	0	0	0	0
ENSG00000213519	0	1.51007	0.915154	0.413638	1.21884	0	0.360257	0	0	0.949778
ENSG00000225760	0	0	0	0	0.099183	0.142201	0	0.102451	0	0
ENSG00000231019	0	0	0	0	0	0	0	0	0	0
ENSG00000277157	612.006	574.796	284.586	151.295	224.803	141.063	271.015	179.754	293.896	222.244
ENSG00000186377	0	0	0	0	0	0	0	0	0	0
ENSG00000180116	0	0.01959	0	0.047867	0	0	0.014177	0	0	0.061039
ENSG00000203288	0.658083	0.770276	0.255613	0.633598	0.587251	0.704247	0.820155	0.690735	0.393226	0.608174
ENSG00000249269	0	0	0	0	0	0	0	0	0	0
ENSG00000213332	0	0	0	0	0	0	0	0	0	0
ENSG00000284463	0	0	0	0	0	0	0	0	0	0
ENSG00000285977	0	0	0	0	0	0	0.051717	0	0	0
ENSG00000260431	0	0	0	0	0	0	0	0	0	0
ENSG00000212138	5.99352	0	0	0	0	0	0	2.28838	0	0
ENSG00000266698	0	0	0	0	0	0	0	0	0	0
ENSG00000117650	11.5223	10.2457	5.41998	4.1753	5.04573	5.14457	8.06741	5.42233	9.19067	5.98863
ENSG00000207201	0	0	0	0	0	0	0	0	0	0
ENSG00000202254	0	0	0	0	0	0	0	0	0	0
ENSG00000225750	0	0	0	1.30506	0	0.413166	0	0.296703	0	0
ENSG00000180871	0	0	0	0	0	0	0	0	0	0
ENSG00000277130	3.07156	1.85318	4.20199	2.26902	2.97667	2.42564	4.12742	3.04724	4.37207	1.67274
ENSG00000112773	3.68038	3.55745	0.990608	2.18609	1.02706	2.82691	1.20513	1.50217	1.32142	1.69783
ENSG00000183185	0	0	0	0	0	0	0	0	0.008378	0
ENSG00000115363	6.75905	8.61415	1.95762	2.21708	1.7027	0.507705	2.01404	3.17062	3.33994	2.60241
ENSG00000156869	10.0662	9.59228	11.988	14.3749	11.5774	17.9586	14.6213	14.3732	15.4151	12.7775
ENSG00000236863	0	0	0	0	0	0	0	0	0	0
ENSG00000226330	0	0	0	0.157191	0	0	0	0	0	0
ENSG00000198930	64.9835	72.1044	53.0946	72.0486	52.0726	51.4681	51.0834	57.563	58.9753	60.1724
ENSG00000283646	0	0	0	0.017866	0	0.047133	0.015875	0.012694	0	0.063649
ENSG00000217512	1.05627	1.3256	1.60909	0.360647	0	0.858614	0.644354	0.875473	0.621997	0.634132
ENSG00000274445	0	0	0	0	0	0	0	0	0	0
ENSG00000224445	0	0	0	0	0.184529	0.174987	0.098687	0	0	0
ENSG00000272368	1.96363	0.733526	0.374004	2.04274	1.22782	1.1322	0.899119	1.63071	1.73447	1.3779
ENSG00000232058	0	0	0	0	0	0	0	0	0	0
ENSG00000236434	1.76942	0	0.631693	0	0.378931	0	0.674354	0	0	0
ENSG00000225675	0.288304	0.9091	0.412962	0.865459	0.500122	0.353009	0.441432	0.949315	0.637491	0.436802
ENSG00000268658	0.033933	0.031491	0	0	0	0.02339	0	0	0	0
ENSG00000233983	0	0	0	0	0	0	0	0	0	0
ENSG00000199306	0	0	0	0	0	0	0	0	0	0
ENSG00000221947	0.052193	0.038316	0.084227	0.161384	0.062905	0.115251	0.148715	0.280011	0.024279	0.192793
ENSG00000181722	3.2611	5.68272	4.57003	6.80691	5.60829	4.85638	3.16167	8.2301	6.15431	5.42928
ENSG00000222524	0	0	0	0	0	0	0	0	0	0
ENSG00000280040	0	0	0	0	0	0	0	0	0	0
ENSG00000168237	4.12063	4.6441	3.00366	2.61714	2.31033	2.80049	3.27859	3.6388	3.64937	2.69982
ENSG00000200616	0	0	0	0	0	0	0	0	0	0
ENSG00000008226	0.07567	0.065757	0.019246	0.034766	0.028979	0.075916	0.061783	0.024704	0.014768	0
ENSG00000230147	0.601864	1.04957	0.19105	0.171294	0	0.163148	0	0.713645	0.147673	0
ENSG00000161649	0	0	0	0	0	0	0	0	0	0
ENSG00000284247	0	0	0	0	0	0	0	0	0	0
ENSG00000230214	0	0	0	0	0	0	0	0	0	0
ENSG00000283637	0	0	0	0	0	0	0	0	0	0
ENSG00000136732	86.3583	89.637	57.477	82.2428	57.7787	57.7321	59.7901	75.6125	62.0258	89.3521
ENSG00000241990	1.05644	0.758917	0.913216	1.0569	3.77919	2.66334	2.30942	2.89709	3.52935	0.934757
ENSG00000230718	0	0	0	0	0	0	0	0	0	0
ENSG00000240224	0	0	0	0	0	0	0	0	0	0
ENSG00000260750	0	0.045407	0.011974	0.54097	0.053963	0.343446	0.114012	0	0.335833	0.451069
ENSG00000268564	0.315137	0.329292	0	0	0	0	0	0	0.23163	0
ENSG00000178295	15.6201	18.8004	11.7587	14.3277	13.4694	14.0311	15.0606	17.0521	16.2578	16.7163
ENSG00000276770	0	0	0	0	0	0	0	0	0	0
ENSG00000101096	0.014401	0.143516	0.681308	0.272187	0.401584	1.10444	0.895585	0.23074	0.763426	0.174443
ENSG00000188641	0	0	0	0	0	0	0	0.030844	0	0
ENSG00000279181	0	0	0	0	0	0	0	0	0	0
ENSG00000287821	0	0.202085	0	0.08243	0	0.07832	0	0.057895	0	0
ENSG00000188399	0.576198	1.58048	0.661796	1.98394	0.302122	0.565937	0.972814	0.972788	0.51017	1.28719
ENSG00000214563	0	0	0	0	0	0	0	0	0	0
ENSG00000071246	3.96807	3.78101	6.68908	1.87315	2.64511	2.13201	5.74585	2.4056	4.694	2.26673
ENSG00000272973	0.896978	0.674728	0.490005	0.550517	0.111576	0	0.196427	0.616022	0.283473	0.908563
ENSG00000180708	0	0	0	0	0	0	0	0	0	0
ENSG00000255142	0	1.02112	0.928041	0	0.823883	0.796954	0	0.572518	0	0
ENSG00000255126	0.135693	0	0	0	0	0	0	0	0	0
ENSG00000186334	0	0	0	0	0	0	0	0	0	0
ENSG00000248339	0	0	0	0	0	0.009099	0	0	0	0
ENSG00000177993	0.053062	0.056883	0.102641	0.162186	0.143419	0.307228	0.082367	0.213806	0.216666	0.165011
ENSG00000200800	0	0	0	0	0	0	0	0	0	0
ENSG00000235521	0	0	0	0	0	0	0	0	0	0
ENSG00000126003	18.0885	22.5182	15.5797	13.6671	15.1398	15.2966	17.885	13.6444	15.9518	11.0888
ENSG00000116711	4.79415	5.14346	9.36823	13.7756	10.0114	16.026	8.55805	11.8227	9.04292	10.6037
ENSG00000232160	0.672974	1.08038	0.806606	1.20174	0.801356	0.974804	0.574274	0.758305	0.810583	0.555876
ENSG00000101361	209.81	227.324	209.493	246.751	187.985	270.911	198.117	286.401	203.91	241.176
ENSG00000144747	13.5937	14.7914	16.996	26.602	18.0636	28.2687	19.2027	25.4628	18.7535	20.7486
ENSG00000183559	0	0	0	0	0	0	0	0	0	0
ENSG00000232377	0.062117	0	0	0	0	0	0	0	0	0
ENSG00000134365	0	0	0	0	0	0	0	0	0	0
ENSG00000235026	0	0	0	0	0	0.018091	0	0	0	0
ENSG00000174004	2.94852	3.04452	4.304	3.68301	3.73593	2.92385	4.97268	2.72487	3.73318	3.58878
ENSG00000244398	0	0	0	0	0	0	0	0	0	0
ENSG00000259764	0.482093	0.127053	0.230607	0.311005	0.105167	0.591512	0.092442	0	0.177806	0.244504
ENSG00000116815	19.9022	20.104	26.6364	42.7179	30.335	45.7562	38.3108	44.5539	39.3308	37.0356
ENSG00000242613	0	0	0	0	0	0	0	0	0	0
ENSG00000184423	0	0	0	0	0	0	0	0	0	0
ENSG00000220643	0	0	0	0	0	0	0	0	0	0
ENSG00000259505	0	0	0	0	0	0	0	0	0	0
ENSG00000197462	0.248239	0.087773	0	0.071591	0	0	0.191234	0	0	0
ENSG00000285472	0	0	0	0	0	0	0	0	0	0
ENSG00000116199	14.601	15.1467	16.9102	20.3925	16.9062	23.1691	21.1103	23.8571	21.7985	18.0782
ENSG00000223508	3.8374	4.43467	2.22832	4.20213	3.45284	4.50845	5.92632	7.60108	2.45391	4.80159
ENSG00000201662	0	0	0	0	0	0	0	0	0	0
ENSG00000201405	0	0	0	0	0	0	0	0	0	0
ENSG00000160209	45.4442	43.8188	37.6166	26.6563	29.1883	21.5176	38.5055	24.1561	37.5441	27.0936
ENSG00000270747	0	0	0	0	0	0	0	0	0	0
ENSG00000207426	0	0	0	0	0	0	0	0	0	0
ENSG00000197417	3.05756	3.78962	2.94678	2.51603	2.65572	2.27257	2.87966	2.94066	2.34724	2.98693
ENSG00000219392	0	0	0.069916	0	0	0	0	0	0	0
ENSG00000113532	0.032821	0.064118	0.016508	0.014918	0	0.035294	0	0.130167	0.074031	0.017731
ENSG00000259307	0	0	0	0	0	0	0	0	0	0
ENSG00000237700	0.079472	0	0	0	0	0	0	0	0	0
ENSG00000176428	1.21828	0.904329	0.534906	0.354028	0.364508	0.723349	0.629501	0.23415	0.815477	0.147086
ENSG00000203785	0	0	0	0	0	0	0	0	0	0
ENSG00000205971	0	0	0	0	0	0	0	0	0	0
ENSG00000232399	0	0	0	0	0	0	0	0	0	0
ENSG00000211452	0	0.076937	0	0	0.181743	0	0	0.091571	0	0
ENSG00000198353	17.1254	16.1614	20.1346	21.9742	17.3993	16.9925	20.3788	23.3786	22.8158	19.2196
ENSG00000186628	0	0.009017	0	0	0.007602	0.027795	0.013043	0	0.012462	0.034909
ENSG00000123472	32.6771	35.2073	32.2684	37.2551	26.1191	40.4258	37.982	39.6745	40.3533	32.3421
ENSG00000205054	0	0.055312	0.08558	0	0.637527	0.271742	0.12466	0	0	0
ENSG00000230434	0	0	0	0	0	0	0	0	0	0
ENSG00000255454	0	0	0	0	0	0	0	0	0	0
ENSG00000229808	0.882064	1.42435	1.30358	1.09817	1.08812	1.0699	1.0459	0.86015	0.789706	0.836451
ENSG00000163516	32.0181	44.7841	16.377	23.1954	17.9375	23.9971	14.6217	17.756	15.3124	18.1386
ENSG00000064932	41.3156	66.9661	73.0019	30.1186	62.169	42.2478	49.534	25.2205	45.0084	24.4259
ENSG00000225099	0	0	0	0	0	0	0	0	0	0
ENSG00000107242	15.3773	17.6039	9.44266	5.97071	10.3846	7.27635	9.76906	5.65943	9.49025	5.88898
ENSG00000198888	9215.07	10793.1	8602.29	7902.49	8821.64	6674.47	7857.9	7749.88	8998.25	6879.25
ENSG00000283228	1.77796	2.73178	3.57853	10.8789	2.39685	8.89985	1.835	10.4197	4.31047	7.02372
ENSG00000275297	0.857127	0.915332	0.08395	0.140013	0	0.211681	0	0.665652	0	0.231281
ENSG00000279171	0	0	0	0	0	0	0	0	0	0
ENSG00000275634	4.44801	0	0	0	0	0	2.76125	0	0.757985	0
ENSG00000232332	0	0	0	0	0	0	0	0	0	0
ENSG00000115607	0	0	0	0	0	0	0	0	0	0
ENSG00000234026	0	0	0	0	0	0	0	0.206697	0	0
ENSG00000271659	1.14161	0.398401	0.181245	1.62558	0	0.46444	0.145273	0.225949	0.280137	0
ENSG00000196260	0	0	0	0	0	0	0	0	0	0
ENSG00000113407	122.07	121.885	71.9991	100.716	59.6575	73.4544	81.0924	118.212	81.9241	103.513
ENSG00000258315	12.7022	15.0064	8.74751	6.85626	9.49777	7.84809	11.0353	8.45247	9.45766	7.24263
ENSG00000207117	0	0	0	3.40469	0	2.88466	0	0	2.619	0
ENSG00000283170	0	0	0	0	0	0	0	0	0	0
ENSG00000145335	283.658	288.056	138.467	180.91	124.864	155.425	181.027	211.33	178.293	193.255
ENSG00000207039	0	0	0	0	0	0	0	0	0	0
ENSG00000230538	0	0	0	0	0	0	0	0	0	0
ENSG00000286688	0	0	0.148435	0	0	0	0.047644	0	0	0
ENSG00000231216	0	0	0	0	0	0	0	0	0	0
ENSG00000249985	0	0	0	0	0	0	0	0	0	0
ENSG00000165689	46.8423	48.2869	25.2868	33.1125	19.9918	21.9626	26.8339	32.9777	23.9195	30.6823
ENSG00000163606	0	0	0.06778	0.013122	0	0	0.023315	0.066619	0.078613	0.239232
ENSG00000216854	0	0	0	0	0	0	0	0	0	0
ENSG00000143190	25.6252	29.0141	22.7759	19.3662	21.7206	9.85584	18.0781	17.5731	18.1615	11.867
ENSG00000267697	0	0	0	0	0	0	0	0	0	0
ENSG00000234765	0	0	0	0	0	0	0	0	0	0
ENSG00000244281	0	0	0	0	0	0	0	0	0.046778	0
ENSG00000198346	1.42443	1.27625	0.994121	1.58267	1.0208	2.28671	1.68739	1.53982	2.95579	2.23664
ENSG00000231353	0	0	0	0	0	0	0	0	0	0
ENSG00000234015	0	0	0	0	0	0	0.058505	0	0	0
ENSG00000232268	0	0.040598	0	0.066134	0	0	0	0.01175	0.056181	0.039272
ENSG00000241943	0	0	0	0	0	0	0	0	0	0
ENSG00000253204	0	0	0	0	0	0	0	0	0	0
ENSG00000116497	45.0732	48.8589	30.2943	41.4307	25.4772	42.4961	37.2413	39.9127	32.0644	37.846
ENSG00000169302	15.244	13.7431	5.39596	15.8661	5.80066	3.66976	7.19437	17.0881	7.68498	15.2586
ENSG00000271580	0	0	0	0	0	0	0	0	0.066774	0
ENSG00000236137	0.324121	0.173536	0.031326	0.282777	0.20398	0.375062	0.15082	0.120324	0.264584	0.100652
ENSG00000252214	0	0	0	0	0	0	0	0	0	0
ENSG00000235880	0	0	0	0	0	0	0	0	0	0
ENSG00000232166	0	0	0	0	0	0	0	0.08563	0	0
ENSG00000287917	0	0.171526	0.120265	0.046606	0.158888	0.088392	0.041458	0.131767	0	0
ENSG00000240131	0	0	0	0	0	0	0	0	0	0
ENSG00000241180	0	0	0	0	0	0.287233	0	0	0	0
ENSG00000229190	0	0	0	0	0	0.120907	0	0	0	0
ENSG00000163746	0.042217	0.090246	0.135121	0.301393	0.151868	0.108075	0	0.052075	0	0
ENSG00000249135	0	0	0	0	0	0	0	0	0	0
ENSG00000254891	0	0	0	0	0	0.174555	0	0	0.104684	0
ENSG00000116991	26.754	22.9249	9.57615	13.7475	10.8209	8.06432	13.8018	15.0064	13.38	12.2796
ENSG00000226124	3.31264	3.8408	3.06509	3.20917	1.84093	1.26967	2.41323	3.86174	2.86375	3.82043
ENSG00000113838	12.3046	12.1399	11.0881	13.8856	9.6003	13.7154	11.0339	12.7094	9.91116	12.2598
ENSG00000226670	0	0	0	0	0	0	0	0	0	0
ENSG00000171476	0	0.023948	0	0	0	0	0.017334	0	0	0
ENSG00000116985	0.022544	0.012119	0	0.009869	0.020423	0	0.008766	0.007022	0.016821	0
ENSG00000215881	0	0	0	0	0	0	0	0	0	0
ENSG00000207973	0	0	0	0	0	0	0	0	0	0
ENSG00000223653	0.063351	0.090644	0.040875	0.073833	0.118793	0.173879	0.131214	0.183591	0.06923	0.109593
ENSG00000162728	0.013033	0.028015	0	0	0.011799	0	0.010134	0	0	0
ENSG00000252894	0	0	0	0	0	0	0	0	0	0
ENSG00000284351	0	0	0	0	0	0	0	0	0	0
ENSG00000254020	0	0	0	0	0	0	0	0	0	0
ENSG00000199575	0	0	0	0	0	0	0	0	0	0
ENSG00000240890	0	0	0	0	0	0	0	0	0	0
ENSG00000145642	0	0	0	0	0	0	0	0	0	0
ENSG00000269693	0.580515	0.48821	0.413936	1.15648	1.224	0.745916	0.783151	1.51893	1.31798	0
ENSG00000267284	0.876858	0.5625	0.41893	0	1.06271	0.166259	0.327634	0	0.343226	0.360048
ENSG00000269925	2.37326	2.75503	0.753186	3.15268	1.35039	6.42635	1.80498	4.04215	2.32837	3.94065
ENSG00000233894	0	0	0	0	0	0	0	0	0	0
ENSG00000231203	0	0	0	0	0	0	0	0	0	0
ENSG00000233018	0.7843	0	0	0	0	0	0	0	0	0
ENSG00000197882	0	0	0	0	0	0	0	0	0	0
ENSG00000114656	0.073005	0.037365	0.01732	0.063264	0	0	0.041096	0.010817	0	0.036148
ENSG00000225258	0	0	0	0	0	0	0	0	0	0
ENSG00000234427	0	0	0	0	0	0	0	0	0	0
ENSG00000253851	0	0	0	0	0	0	0.211626	0	0	0
ENSG00000131368	77.4029	77.1705	34.4485	47.2341	29.5627	25.0984	38.0687	52.4732	32.1934	48.184
ENSG00000217268	0	0	0	0	0	0	0	0	0	0
ENSG00000232891	1.13044	1.77134	0.538248	0	1.44521	0.229647	0	0	0	0
ENSG00000279255	0	0	0	0	0	0	0.099949	0.106103	0	0
ENSG00000241939	0.42235	1.32702	2.41506	0.363307	0.357998	0.689649	0.954759	0.993574	0.618049	0
ENSG00000168619	0	0	0	0	0	0	0	0	0	0
ENSG00000283959	0	0.02903	0	0.070949	0.024396	0	0.063057	0	0.060318	0.056141
ENSG00000244130	0	0	0	0	0	0	0	0	0	0
ENSG00000133302	7.41574	10.2609	8.12001	9.56284	8.591	8.57906	6.63377	11.0758	9.51399	12.6759
ENSG00000211943	0	0	0	0	0	0	0	0	0	0
ENSG00000025800	26.3361	25.1371	32.2516	38.1255	38.492	41.0284	33.2774	38.3244	39.5512	37.8664
ENSG00000254756	0	0	0	0.142934	0	0	0	0	0	0.336148
ENSG00000171084	1.51901	1.78876	0.929665	1.27103	1.11011	0.888695	0.780701	0.988534	0.811099	0.717452
ENSG00000276493	0	0	0	0	0	0	0	0	0	0
ENSG00000252297	0	0	0	0	0	0	0	0	0	0
ENSG00000101546	8.1782	8.13025	6.08163	9.1748	5.73921	8.41402	5.29932	8.68597	7.3265	7.10919
ENSG00000198160	21.7996	24.4385	25.3609	37.2422	26.7732	39.5145	25.3873	40.6558	30.0536	33.6797
ENSG00000225712	0	0	0	0	0	0	0	0	0	0
ENSG00000286945	0	0.047403	0	0	0	0	0	0	0	0
ENSG00000232027	0.139367	0	0	0	0	0.172007	0	0	0	0
ENSG00000113368	47.9432	51.8787	29.6589	28.6847	23.8087	25.7247	34.8678	34.5071	35.584	35.7897
ENSG00000082014	6.03024	8.10207	9.34673	6.04509	7.23096	5.9828	6.10918	7.92802	5.74987	3.76191
ENSG00000200142	0	0	0	0	0	0	0	0	0	0
ENSG00000248611	0	0	0	0	0	0	0	0	0	0
ENSG00000225900	4.00465	6.06182	2.54532	5.36527	2.63848	8.00267	2.34413	5.23496	4.22864	3.52491
ENSG00000218351	0	0	0.173412	0.18746	0.09525	0	0.139069	0.109747	0.160592	0
ENSG00000232369	0	0	0	0	0.155272	0	0	0	0	0
ENSG00000203325	0	0	0	0	0	0	0.095689	0	0.092045	0
ENSG00000224164	0	0.385507	0.0826	0	0	0	0	0.261585	0	0
ENSG00000232293	0	0	0.066424	0.11973	0.061261	0	0	0.168848	0.255495	0.070836
ENSG00000164331	5.80401	7.25371	6.21208	16.2131	6.99506	13.6761	9.63631	14.1094	11.2686	12.262
ENSG00000237525	0	0	0	0	0.147693	0.070907	0.079114	0	0.075792	0.172209
ENSG00000229731	0	0	0	0	0	0	0	0	0	0
ENSG00000214955	0	0	0.167387	0.301472	0.307484	0.214742	0.134239	0.158995	0	0.356255
ENSG00000287315	0	0	0	0	0	0	0	0.007026	0	0
ENSG00000235310	0	0	0	0.046228	0	0	0	0	0	0
ENSG00000231982	0	0	0	0	0	0	0	0	0	0
ENSG00000242767	0	0	0	0	0	0	0	0	0	0
ENSG00000279598	0.805973	0.746379	0.828931	1.5413	0.853377	1.22268	0.703871	1.03509	0.645044	0.839617
ENSG00000225037	0	0.295223	0	0	0	0	0.214678	0	0	0
ENSG00000198443	0	0	0	0	0	0	0	0	0	0
ENSG00000141232	23.2816	22.7971	16.8595	21.1431	20.3284	25.7212	18.2896	17.7154	18.8772	15.7743
ENSG00000286654	0.339113	0.181512	0.032769	0	0.030471	0.168145	0.026294	0.041943	0.100652	0.105269
ENSG00000254964	0	0	0	0	0	0	0	0	0	0
ENSG00000230992	0.399932	0.280585	0.127393	0.686859	0	0	0	0	0	0.269804
ENSG00000167165	0	0	0	0	0	0	0	0	0	0
ENSG00000230221	0	0	0	0	0	0	0	0	0	0
ENSG00000227557	0	0	0	0	0	0	0	0	0	0
ENSG00000279979	0	0	0	0	0	0	0	0	0	0
ENSG00000170820	0	0	0	0	0	0	0	0.087369	0	0.219966
ENSG00000164978	5.53762	4.08671	3.64479	3.90144	3.80926	3.22139	2.29706	3.14793	2.63687	4.42557
ENSG00000160953	19.4283	25.1043	20.8323	23.1142	17.8092	21.38	18.7216	22.9621	17.4127	16.654
ENSG00000259120	0	0	0	0	0	0	0	0	0	0
ENSG00000252890	0	0	0	0	0	0	0	0	0	0
ENSG00000233816	0	0	0	0	0	0	0	0	0	0
ENSG00000261196	0	0	0	0	0	0	0	0	0	0
ENSG00000090534	0.160536	0.444852	0.050907	0	0.035983	0	0.071091	0.02477	0.051234	0
ENSG00000258057	1.70543	1.22964	1.18739	0.92184	2.11995	0.673159	0.790144	0.554707	1.27974	0.394659
ENSG00000223589	0	0.358716	0	0	0	0	0	0	0	0
ENSG00000236783	0	0	0	0	0	0	0	0	0	0
ENSG00000038210	5.99685	7.65	4.76449	6.86602	5.45899	7.16254	6.70373	8.53439	7.87365	6.89722
ENSG00000250312	0.876575	1.01802	1.31648	1.55194	0.669716	1.37752	0.961478	1.66327	0.977022	1.54081
ENSG00000107562	0	0.033645	0	0	0.014164	0	0	0	0	0
ENSG00000240489	0.315037	0	0.835907	1.43758	0.767873	0.650106	0.972061	0.62983	0.406933	1.29817
ENSG00000214413	16.7662	22.5305	20.5078	32.0015	19.8343	28.7246	21.9097	28.5493	22.2704	27.5295
ENSG00000199474	0	0	0	0	0	0	0	0	0	0
ENSG00000162699	0	0	0	0	0	0	0	0	0	0
ENSG00000283690	0	0	0	0	0	0	0	0	0	0
ENSG00000085465	0.13092	0.196499	0.533993	0.182942	0.117967	0.433364	0.121941	0.571134	0.155519	0.271445
ENSG00000287360	0	0	0	0	0	0	0	0	0	0
