Name	Control_Rep1	Control_Rep2	sgRNA6_D3_Rep1	sgRNA6_D3_Rep2	sgRNA7_D3_Rep1	sgRNA7_D3_Rep2	sgRNA6_D5_Rep1	sgRNA6_D5_Rep2	sgRNA7_D5_Rep1	sgRNA7_D5_Rep2
ENSG00000106133	88.887	107.49	147.451	161.259	141.309	139.248	144.173	197.667	120.885	120.491
ENSG00000258426	0	0	0	0	0	0	0	0	0	0
ENSG00000184564	0	0	3	1	0	3	0	0	1	0
ENSG00000285834	0	0	0	0	0	0	0	0	0	0
ENSG00000286906	0	0	0	0	0	0	0	0	0	0
ENSG00000179041	441.201	490.024	488.343	843.659	420	623.486	659	1214	665	690.849
ENSG00000287438	0	0	0	0	0	0	0	0	0	0
ENSG00000206722	0	0	0	0	0	0	0	0	0	0
ENSG00000288038	0	0	0	0	0	0	0	0	0	0
ENSG00000233349	0	0	0	0	0	0	0	0	0	0
ENSG00000270472	0	0	0	0	0	0	1	0	0	0
ENSG00000285742	0	0	0	0	0	0	0	0	0	0
ENSG00000285542	0	7.195	6.385	0	3.468	5.813	0	0	0	0
ENSG00000286284	0	0	0	1	2	0	0	0	0	0
ENSG00000285680	0	0	0	0	0	0	0	0	0	0
ENSG00000228539	0	0	0	0	0	0	0	0	0	0
ENSG00000286385	29	36	19	35	25	31	21	33.001	19	25
ENSG00000267138	2	0	0	0	2	1	3	1	0	3
ENSG00000214182	28.078	21.064	14.042	10.022	4.012	22.047	17.043	15.019	17.045	11.016
ENSG00000234736	0	0	0	0	0	0	0	0	0	0
ENSG00000228182	0	0	0	0	0	0	0	0	0	0
ENSG00000222486	0	0	0	0	0	0	0	0	0	0
ENSG00000260094	0	0	0	0	0	0	0	0	1	0
ENSG00000248366	0	0	0	0	0	0	0	0	0	0
ENSG00000262420	8	4	6	16	6	4	6	15	14	9
ENSG00000286746	19.046	44.784	37	48	18.246	38.171	29	47	31.032	26.703
ENSG00000120526	691.999	725.614	640.785	1392	688.661	1017	849.786	2289.66	1147.34	1359
ENSG00000281721	0	0	0	0	0	0	0	0	0	0
ENSG00000248867	0	0	0	0	0	0	0	0	0	0
ENSG00000285902	0	0	0	0	0	0	0	3	0	0
ENSG00000236277	0	0	0	0	0	0	0	0	0	0
ENSG00000215357	0	0	0	0	0	0	0	0	0	0
ENSG00000152192	368.007	383.059	154	233	148	223	222	322	236	196
ENSG00000166887	738.958	818.095	1234.23	1645.72	1269.68	2336.56	1354.56	1730.45	1443.53	904.001
ENSG00000261959	92	104	48.028	70	63	32	47	71	44	35
ENSG00000278318	30	21	2	62	5	9	2	127	6	39
ENSG00000224686	0	0	0	0	0	0	0	0	0	0
ENSG00000200686	0	0	0	0	0	0	0	0	0	0
ENSG00000005059	66.006	46	55.001	27	58	35	58	44	76	20
ENSG00000156239	106.999	93	69	183	67	137	91	197.002	97	109
ENSG00000229249	1	0	0	6	1	0	0	4	1	2
ENSG00000261821	0	0	0	0	0	0	0	0	0	0
ENSG00000266325	0	0	0	0	0	0	0	0	0	0
ENSG00000285746	0	0	0	0	0	0	0	0	0	0
ENSG00000273149	13	7	15	29	9	16	23.01	20	7	16.001
ENSG00000287270	0	0	0	0	0	0	0	1	0	0
ENSG00000285714	0	0	0	0	0	0	0	0	0	0
ENSG00000274898	1	2	2	4	0	1	0	2	1	0
ENSG00000266509	0	0	0	0	0	0	0	0	0	0
ENSG00000260793	35.013	71	19	27	19	11	31	31	23	17
ENSG00000105135	442.119	416.999	361.083	401.999	299	384	496.998	554.057	431.001	360
ENSG00000102794	0	0	0	0	0	0	0	0	0	1
ENSG00000284048	0	0	0	0	0	5.241	0	0	0	0
ENSG00000242911	0	0	0	0	0	0	0	0	0	0
ENSG00000232314	0	0	0	0	0	0	0	0	0	0
ENSG00000287018	0	0	0	0	0	0	0	0	0	0
ENSG00000243274	0	0	0	0	0	0	0	0	0	0
ENSG00000224933	0	0	0	0	0	0	1	0	0	1
ENSG00000223458	0	0	0	0	0	0	0	0	0	0
ENSG00000127325	0	0	5	2	3	14	3	4	11	0
ENSG00000230902	0	0	0	0	0	0	0	0	0	0
ENSG00000188243	109.987	93	80	170.621	123.003	205.001	127.984	306	137.001	168.999
ENSG00000225203	1	4	2	0	0	5	0	2	0	3
ENSG00000214249	0	3	5	0	2	3	5	2	2	0
ENSG00000279673	14	14	12	10	8	7	22	13	18	7
ENSG00000226665	0	0	0	0	0	0	0	0	0	0
ENSG00000206812	0	0	0	0	1	0	0	0	0	0
ENSG00000189409	1	2	6	3	8	4	6	7	18	10
ENSG00000176933	5	8	5	9	5	11	4	4	8	3
ENSG00000225944	0	0	0	0	0	0	0	0	0	0
ENSG00000251079	65.492	56.628	90.417	89.896	79.454	148.181	94.869	107.328	119.495	99.347
ENSG00000278889	0	0	0	0	0	0	0	0	1	0
ENSG00000226410	1	0	0	2	2	1	2	2	2	3
ENSG00000226240	0	0	0	0	0	0	0	0	0	0
ENSG00000248652	0	0	0	0	0	0	0	0	0	0
ENSG00000177596	0	0	0	0	0	0	0	0	0	0
ENSG00000279267	1.075	5.224	3.701	22.416	6.827	17.781	12.734	29.064	2.879	16.384
ENSG00000232701	0	0	0	0	0	0	0	0	0	0
ENSG00000286330	0	0	0	0	0	0	1	0	0	0
ENSG00000235532	0	0	0	0	0	0	0	0	0	0
ENSG00000279463	15	14	23	14	17	9	11	10	12	9
ENSG00000118922	1383.97	1438.01	1061.33	1163.46	1081	1416.49	1244.91	1521.16	1381	792.029
ENSG00000128438	0	0	0	0	0	0	0	0	0	0
ENSG00000228295	0	0	4.761	0	0	0	0	0	0	0
ENSG00000214641	0	0	0	0	0	0	0	0	0	0
ENSG00000229708	0	0	0	0	0	0	0	0	0	0
ENSG00000249050	0	2	3	13	5	4	9	6	7	8
ENSG00000200267	0	0	0	0	0	0	0	0	0	0
ENSG00000274004	0	3	1	2	0	2	0	0	0	0
ENSG00000128050	7759.95	7666.9	4815.05	7116.65	5725.07	6460.71	6605.95	10343.8	6940.61	6057.06
ENSG00000102554	336	334	277.001	135	379	607	383.999	291	435.672	141
ENSG00000232041	0	0	3	2	1	1	0	0	0	0
ENSG00000272979	5	3	4	6	2	3	8	2	5	9
ENSG00000199381	0	0	0	0	0	0	0	0	0	0
ENSG00000206922	0	0	0	0	0	0	0	0	0	0
ENSG00000278113	0	0	0	0	0	0	0	0	0	0
ENSG00000212377	0	0	0	0	0	0	0	0	0	0
ENSG00000226554	0	0	0	0	0	0	0	0	0	0
ENSG00000276841	0	0	0	0	0	0	0	0	0	0
ENSG00000213147	0	0	29.236	0	0	0	0	0	0	0
ENSG00000285521	0	0	0	0	0	0	1	0	0	0
ENSG00000092758	106	133	613.001	305.999	243	380.999	888.999	490.135	715.986	327.044
ENSG00000207495	0	0	0	0	0	0	0	0	0	0
ENSG00000104549	950.636	916	608.058	803.279	649	1096.75	855.826	1251.01	888	705
ENSG00000240023	0	0	0	0	0	0	0	0	0	0
ENSG00000235221	0	0	0	0	0	0	0	0	0	0
ENSG00000260811	0	0	0	0	0	1	0	0	0	0
ENSG00000243469	0	0	0	0	0	0	0	0	0	0
ENSG00000243671	0	0	0	0	0	0	0	0	0	0
ENSG00000229824	0	0	0	0	0	0	0	0	0	0
ENSG00000172752	1	0	6	17	4	25.004	10	47	10	25
ENSG00000196557	1159.19	1343	928.853	578.97	755.999	362.09	1205.11	836.682	1081.37	482.023
ENSG00000230405	0	0	0	0	0	0	0	0	0	0
ENSG00000286820	0	0	0	0	0	0	0	0	0	0
ENSG00000149294	2195.55	2403.09	980.135	1546.2	1076	682.095	1493.96	2114.73	1806.63	1208.76
ENSG00000227969	0	0	1	0	1	0	0	1	1	0
ENSG00000279875	0	0	0	0	0	0	3	0	0	0
ENSG00000230040	0	0	0	0	0	1	0	0	0	0
ENSG00000198040	481.007	471.004	249.054	599.495	227.001	488	349	808	339.999	407
ENSG00000237316	0	0	0	0	0	0	0	0	0	0
ENSG00000233840	0	0	0	0	0	0	0	0	0	0
ENSG00000271932	0	0	0	0	0	0	0	0	0	0
ENSG00000238500	0	0	0	0	0	0	0	0	0	0
ENSG00000234527	0	0	0	0	0	0	0	0	0	0
ENSG00000232954	0	0	0	0	0	0	0	0	0	0
ENSG00000184226	180	143	200.024	379	188	368.018	249	534	238	285
ENSG00000208037	0	0	0	0	0	0	0	0	0	0
ENSG00000223947	7	1	2	1	0	0	5	0	3	2
ENSG00000263581	0	0	0	0	0	0	0	0	0	0
ENSG00000286395	0	0	0	0	0	0	0	0	0	0
ENSG00000214269	0	0	0	1	0	0	0	1	0	0
ENSG00000272916	79.262	109.1	57.881	59.272	75.741	118.866	74.867	70.202	62.902	25.735
ENSG00000219926	0	0	3.002	0	4.009	5.863	3.001	4.001	3.124	4
ENSG00000202478	0	0	0	0	0	0	0	0	0	0
ENSG00000237378	0	0	0	3.721	3.459	2.217	1.075	5.098	5.911	0
ENSG00000231061	0	0	0	0	0	0	0	0	0	0
ENSG00000227564	0	0	0	0	0	0	0	0	0	2
ENSG00000224192	0	0	0	0	0	0	0	0	0	0
ENSG00000234033	0	0	0	0	0	0	0	0	0	0
ENSG00000279797	0	0	0	0	0	0	0	0	0	0
ENSG00000243059	0	0	0	0	0	0	0	0	0	0
ENSG00000197991	0	0	0	0	0	0	0	0	0	0
ENSG00000280165	0	0	0	0	0	3	0	0	0	0
ENSG00000268333	33	55	41	54	30	32	61	72	33	29
ENSG00000266663	0	0	0	0	0	0	0	0	0	0
ENSG00000279657	0	0	0	0	1	0	0	0	0	0
ENSG00000233260	1	0	0	0	0	0	0	0	0	0
ENSG00000223076	0	0	0	0	0	0	0	0	0	0
ENSG00000233594	0	0	0	2	0	0	0	0	0	0
ENSG00000202151	0	0	0	0	0	0	0	0	0	0
ENSG00000227528	0	0	0	0	0	0	0	1	0	0
ENSG00000235563	0	0	0	0	0	0	0	0	0	0
ENSG00000228315	921.007	1138.93	913.862	903.515	699.331	720.195	1014.76	1077.27	940.695	624.466
ENSG00000271190	0	0	0	0	0	0	0	0	0	0
ENSG00000264933	0	0	0	0	0	0	0	0	0	0
ENSG00000214281	0	0	0	0	0	0	0	0	0	0
ENSG00000223717	0	0	0	0	0	0	0	0	0	0
ENSG00000277223	0	0	0	0	0	0	0	0	0	0
ENSG00000202422	0	0	0	0	0	0	0	0	0	0
ENSG00000275713	332	270	203	113	174	182.025	221	215	252	124.145
ENSG00000118946	0	5	1	7	6	3	2	5	4	0
ENSG00000268153	0	0	0	0	0	0	0	0	0	0
ENSG00000271140	0	0	0	0	0	0	0	0	0	0
ENSG00000286709	0	0	0	0	0	0	0	0	0	0
ENSG00000204033	0	0	0	0	1	0	0	0	0	0
ENSG00000228611	0	0	0	0	0	0	0	0	0	0
ENSG00000274090	0	0	0	0	0	0	0	0	0	0
ENSG00000264387	0	0	0	0	0	0	0	0	0	0
ENSG00000275071	0	0	0	0	0	0	0	0	0	0
ENSG00000227470	1	0	0	3	2	5	11	5	5	0
ENSG00000284522	0	0	0	0	0	0	0	0	0	0
ENSG00000286537	0	0	0	0	0	0	0	0	0	0
ENSG00000136149	0	4.192	0	0	0	1.043	2.106	1.057	3.18	0
ENSG00000283684	0	0	0	0	0	0	0	0	0	0
ENSG00000273919	0	1	0	0	0	0	0	0	0	0
ENSG00000259515	2	1	0	4	0	0	0	1	2	0
ENSG00000225510	0	0	0	0	1	1	1	0	1	0
ENSG00000279325	0	1	0	0	0	2	0	4	0	0
ENSG00000156886	0	0	0	0	0	0	1	0	0	0
ENSG00000237092	1	0	0	0	0	0	0	0	0	0
ENSG00000253067	0	0	0	0	0	0	0	0	0	0
ENSG00000150276	0	0	0	0	0	0	0	0	0	0
ENSG00000136110	0	0	0	0	0	0	0	0	0	0
ENSG00000273784	38.972	30.335	42.213	74.686	34.412	69.739	80.007	110.335	76.831	57.244
ENSG00000135912	2744.26	2793.54	1610.23	2067.25	1604.16	1720.36	1935.32	2629.56	2048.81	1371.88
ENSG00000280296	0	0	0	0	0	1	0	0	0	0
ENSG00000257405	0	0	0	0	0	0	0	0	0	0
ENSG00000244471	0	0	11	19.296	13.006	11.608	22.461	35.41	5.998	9.999
ENSG00000178809	27.333	41.659	17.092	16.113	11.131	33.314	19.045	12.062	25	6
ENSG00000275640	0	0	0	0	0	0	0	0	0	0
ENSG00000272281	0	0	7	7.705	5.994	1	1.539	1.59	12.002	1.001
ENSG00000131116	208.637	214	254.202	268.645	202	199.256	277	365	325	245.005
ENSG00000285160	0	0	3.572	5.045	0	13.942	0	0	0	0
ENSG00000142396	531.712	494.015	483.024	727.438	493.906	709.804	664.373	1105.66	659.463	612.978
ENSG00000217576	0	0	2.251	0	0	3.871	0	0	0	0
ENSG00000136098	0	1	0	3	0	2	9	0	2	1
ENSG00000233623	6	1	2	8	0	6	6	1	4	2
ENSG00000236044	0	0	0	0	0	0	0	0	0	0
ENSG00000286881	0	7	7	1	2	1	1	4	2	0
ENSG00000224291	0	0	0	0	0	0	0	0	0	0
ENSG00000279677	0	0	0	0	0	0	0	0	0	0
ENSG00000249791	0	0	0	0	0	2	0	0	0	0
ENSG00000123171	0	0	0	0	0	0	0	0	0	0
ENSG00000246331	0	0	0	0	0	1	0	0	0	0
ENSG00000207730	0	0	0	0	0	0	0	0	0	0
ENSG00000285444	6.593	13.824	10.732	10.858	3.203	4.12	12.831	8.531	8.884	11.358
ENSG00000206920	1	0	0	0	0	0	0	0	0	0
ENSG00000170345	798.186	1000.62	1926.63	749.218	1200.08	776.875	2169.28	1056	1466	698.274
ENSG00000139668	1250.74	1266.12	1030	1005.67	950	1300	1248	1354.15	1218.09	698.088
ENSG00000150510	650.007	618.203	380.005	328.001	305	333.087	399.999	371.001	437.011	221
ENSG00000222920	0	0	0	0	0	0	0	0	0	0
ENSG00000123201	2	2	7	18.002	3	8.02	11.026	15	6.015	8.06
ENSG00000233672	3	1	1	0	0	5.999	1	0	4	0
ENSG00000200840	0	0	0	0	0	0	0	0	0	0
ENSG00000258973	0	1	0	0	0	0	0	0	0	0
ENSG00000286191	0	0	0	0	0	0	0	0	1	2
ENSG00000277752	0	0	0	0	0	0	0	0	0	0
ENSG00000274878	0	0	0	0	0	0	0	0	0	0
ENSG00000278237	0	0	0	0	0	0	0	0	0	0
ENSG00000283785	0	0	0	0	0	0	0	0	0	0
ENSG00000277913	0	0	0	0	0	0	0	0	0	0
ENSG00000238379	0	0	0	0	0	0	0	0	0	0
ENSG00000212588	0	0	0	3	1	1	2	3	0	4
ENSG00000198553	1.959	12.383	7.684	10.582	0	13.855	6.303	17.67	16.006	1.963
ENSG00000240163	5	0	0	0	1	0	0	0	1	0
ENSG00000231607	718.999	805.835	896.281	775.849	890.999	867.003	1117.4	1038.11	1099.37	581.036
ENSG00000286535	10.005	3	5.006	20	14	27	23	21	19	11
ENSG00000134780	153.826	130	222	114	169	97	270.027	143.003	218.286	78
ENSG00000120656	198	183.305	154	264	172.277	294.992	282	424	296.001	249
ENSG00000200064	0	0	0	0	1	0	0	0	0	0
ENSG00000204657	2	0	0	1	0	0	0	1	0	1
ENSG00000181358	0	0	0	0	0	0	0	0	0	0
ENSG00000276436	0	0	0	1	1	0	0	0	0	0
ENSG00000266328	0	0	0	0	0	0	0	0	0	0
ENSG00000134755	14	17	27	23	40	45	47	39	68	11
ENSG00000102753	1263.21	1238.02	1126.84	1504.78	1293	2147.47	1625.07	2425.48	1810.9	1332
ENSG00000176882	0	0	0	0	0	0	0	0	0	0
ENSG00000235957	0	0	1	0	0	0	0	0	0	0
ENSG00000254398	0	0	0	0	0	0	1.013	0	0	0
ENSG00000223724	2	0	3	3	0	1	1	0	0	2
ENSG00000224367	0	2	0	0	0	0	0	0	0	0
ENSG00000225131	2.003	0	2.019	5.039	1.012	2.006	0	3.027	1.004	2.026
ENSG00000276916	3	1	5	1	4	2	0	8	0	1
ENSG00000233456	0	0	1	0	1	0	0	0	2	0
ENSG00000256196	2	5	1	3	5	1	0	4	2	0
ENSG00000287599	1	0	0	0	0	0	0	0	0	0
ENSG00000203993	143.999	164.999	149.212	185	145.999	199.083	149.999	199	165.001	131
ENSG00000139679	1019.68	873.844	376.001	615.539	427	446	739	1075.8	847.912	588.131
ENSG00000139687	2771.88	2529.29	2625	3414.3	2995.03	3636.06	4029.21	5615.47	4567.99	2833.43
ENSG00000160349	0	0	0	0	0	0	0	0	0	0
ENSG00000263905	0	0	1	0	0	1	0	0	0	0
ENSG00000232754	0	0	3	0	0	0	0	0	0	0
ENSG00000136156	2106.35	1923	3015.49	3473	3279.15	5522.07	4005.98	4810.26	4810.21	2600.51
ENSG00000224510	0	0	0	0	0	0	0	0	0	0
ENSG00000261729	2	0	3	3	0	3	5	1	2	4
ENSG00000232252	0	0	0	0	0	0	0	0	0	0
ENSG00000259377	2	0	0	0	1	1	0	0	1	0
ENSG00000278558	0	7.57	4.56	1	0	4.983	1.178	0	2.484	0
ENSG00000229111	3	0	2	0	1	0	0	0	1	6
ENSG00000276968	5	11	5	1	5	12	3	8	6	7
ENSG00000229423	1	1	0	1	1	0	0	1	0	0
ENSG00000244521	0	0	0	0	0	0	0	0	0	0
ENSG00000234590	0	0	0	0	0	0	0	0	0	0
ENSG00000205105	0	0	0	0	0	0	0	0	0	0
ENSG00000277228	0	0	1	4	1	3	1	1	0	0
ENSG00000227019	0	3	3	3	0	3.006	1	0	1.002	3
ENSG00000265413	18	44	12	11	16.053	14	23	20	14	7
ENSG00000196235	1722.64	1853.36	1914.54	1793.99	1574.01	2463.14	2299	2605.42	2379.95	1447.77
ENSG00000272015	0	0	0	0	0	0	0	0	0	0
ENSG00000285576	30	39.65	88.181	181.557	146.141	211.818	110.04	226.561	144.622	112.777
ENSG00000231817	231.999	211.603	816.536	1177.12	863.714	1323.02	1024.56	1338.29	1059.19	732.469
ENSG00000166387	193.956	212	126	202.001	134	89	140.999	288	179	141
ENSG00000249488	0	0	0	0	0	0	0	0	0	0
ENSG00000223336	3	2	0	2	3	3	1	4	3	3
ENSG00000250674	0	0	0	0	0	0	0	0	0	0
ENSG00000111817	69	94	51.999	104	71.999	109.001	94.999	113.001	117	61.999
ENSG00000269151	0	0	0	0	0	0	0	0	0	0
ENSG00000287863	0	0	0	1	0	0	0	0	0	0
ENSG00000197329	889	996.146	1315.37	1640.37	1439.92	2270.27	1932.58	2198.91	2192.98	1198.48
ENSG00000123200	12225.3	13151.5	10830.4	14571.3	11029.7	17151.9	15643.4	22577.1	16433	11544.3
ENSG00000274357	0	0	0	0	0	0	0	0	0	0
ENSG00000219133	1.013	0	0	0	0	0	1.014	0	0	1.016
ENSG00000235366	0	0	1	0	0	0	0	0	0	0
ENSG00000275231	0	0	0	0	0	0	0	0	0	0
ENSG00000200709	0	0	0	0	0	0	0	0	0	0
ENSG00000165837	0	0	0	0	0	0	0	0	0	0
ENSG00000136152	502.958	505	720	820.506	706.001	973.05	891.001	1137	915	750
ENSG00000225209	0	0	0	0	0	0	0	0	0	0
ENSG00000271420	0	0	0	1	0	0	0	0	0	1
ENSG00000096060	306.016	341.001	190.005	225	212	257	290	374.196	332	219.003
ENSG00000229303	0	0	0	0	0	0	0	0	0	0
ENSG00000260082	0	0	0	0	0	0	0	0	0	0
ENSG00000243543	0	0	0	0	0	0	0	0	0	0
ENSG00000174032	456.021	439.036	471.007	584.536	508.001	850.061	540.992	737.465	586.999	446
ENSG00000143156	179.199	209.376	208.031	347.43	253.085	369.999	324.248	493.173	322.982	263
ENSG00000170919	526.11	665.102	823.238	1012.74	818.001	873.189	950.183	1247.13	940.614	653.737
ENSG00000199477	10	9	10.685	18.221	11.63	14	12	28	21	20
ENSG00000200072	0	0	0	0	0	0	0	0	0	0
ENSG00000253051	0	0	0	0	0	0	5.987	6.195	0	0
ENSG00000261384	0	0	0	0	0	0	0	0	0	0
ENSG00000235097	0	0	0	0	0	0	0	0	0	0
ENSG00000276548	0	0	0	0	0	0	2	0	0	1
ENSG00000276527	0	0	0	0	0	0	0	0	0	0
ENSG00000237585	0	0	0	0	0	0	0	0	0	2
ENSG00000257527	1	3.71	7	8.823	6.991	10.711	5.677	10.288	8.463	2.396
ENSG00000230793	0	2.004	0	3	0	0	1.002	3	0	0
ENSG00000237361	0	0	2	0	0	0	2	2	0	0
ENSG00000277831	0	0	0	0	0	0	0	0	0	0
ENSG00000230731	3	0	1	0	2	2	0	2	0	0
ENSG00000250115	0	0	0	0	0	0	0	0	0	0
ENSG00000139656	0	0	0	0	0	0	0	0	0	0
ENSG00000227258	10	14	6	17	1	17	8	19	12	13
ENSG00000200108	0	0	0	0	0	0	0	0	0	0
ENSG00000233725	0	0	0	0	0	0	0	0	0	0
ENSG00000223738	0	0	0	0	0	0	0	0	0	0
ENSG00000201665	0	0	0	0	0	0	0	0	0	0
ENSG00000287658	0	0	0	0	0	0	0	0	0	0
ENSG00000281883	0	0	0	0	0	0	0	0	0	0
ENSG00000274001	0	0	0	0	0	0	0	0	0	0
ENSG00000151773	0	1	0	0	0	0	0	0	0	0
ENSG00000166548	172	203.999	196.001	225	211.001	280.056	337.02	413.978	258.999	218.085
ENSG00000230647	0	0	0	0	0	0	0	0	0	0
ENSG00000287842	6	12	70	121	67	69	139	214	119.278	95
ENSG00000238189	0	0	0	0	0	0	0	2	0	1
ENSG00000224296	0	0	0	0	0	0	0	0	0	0
ENSG00000120658	127	154	725.474	789.038	596	506	1250.43	1504.7	1176.22	937.015
ENSG00000224183	0	0	3.342	0	0	0	0	3.159	0	0
ENSG00000120675	624.724	682	471.286	670	566	958.008	570	908	666.007	487
ENSG00000271075	0	3	0	2	0	0	5	0	0	0
ENSG00000079999	308	346.806	697.149	511.266	612	794.001	813.819	849	842.561	460.117
ENSG00000179813	0	0	3	3	1	2	1	1	3	0
ENSG00000120659	0	0	1	0	0	0	0	0	0	0
ENSG00000234213	0	0	0	0	0	0	0	0	0	0
ENSG00000270809	0	0	0	0	0	0	0	0	0	0
ENSG00000237263	0	0	1	0	2	0	0	0	1	2.005
ENSG00000186340	3	1	0	0	5	5	5	5	5	3
ENSG00000283829	0	0	0	0	0	0	0	0	0	0
ENSG00000231530	0	0	0	0	0	0	0	0	0	1
ENSG00000226093	0	0	0	0	0	0	0	0	0	0
ENSG00000265099	0	0	0	0	0	0	0	0	0	0
ENSG00000229696	1	0	0	0	0	0	1	0	1	0
ENSG00000241406	0	0	0	0	0	2	0	0	0	0
ENSG00000160710	6421.01	6670.79	6723.92	8147.14	6910.54	9003.77	8506.79	11032.8	9062.3	5942.05
ENSG00000215480	0	0	0	0	0	0	0	0	0	0
ENSG00000286674	0	0	0	0	0	0	0	0	0	0
ENSG00000205240	0	0	0	0	0	0	0	0	0	0
ENSG00000214222	0	2.001	0	0	2.004	0	0	0	0	0
ENSG00000183354	592.444	633.063	694.708	905	688.315	988.036	797.149	1165	836.993	597.007
ENSG00000223280	0	0	0	0	0	0	0	0	0	0
ENSG00000251426	0	0	0	0	0	0	0	0	0	0
ENSG00000277662	9	15	7	16	5	13	8	17	6	8
ENSG00000221840	0	0	0	0	0	0	0	0	0	0
ENSG00000120662	226.16	259.025	169.062	391.82	229	327.885	275.705	581.187	310	341.246
ENSG00000278390	13.999	22	8	9	5	1	12	12.001	9	7
ENSG00000165572	444.873	381.402	458.481	703.063	530.179	744.936	607.745	1033.58	667.572	488.237
ENSG00000287837	15	11	24	17	33	37	14	26	16	10
ENSG00000237461	0	3	2	1	3	1	1	3	0	0
ENSG00000249100	0	0	0	0	0	0	0	0	0	0
ENSG00000168852	0	1	1	0	5.729	4	0	9	4	1.615
ENSG00000102738	401.35	445.8	459.033	521.878	454.182	500	556.001	755	635.806	361.999
ENSG00000198538	151.373	180.49	157.31	218.431	145.423	303.119	215.811	318.944	237.864	192.716
ENSG00000211491	0	0	0	0	0	0	0	0	0	0
ENSG00000215483	5.033	19	15	20	7	14	24	23	15	8
ENSG00000200526	0	0	0	0	0	0	0	0	0	0
ENSG00000258417	4	0	0	0	0	0	0	0	0	0
ENSG00000233334	1	4	4	1	0	0	0	0	0	2
ENSG00000273507	8	4	8.999	5	4	5	5	4	2	6
ENSG00000188811	564.262	564.32	459	675.998	551	599.777	683.132	950.573	798.207	525.004
ENSG00000267179	0	0	0	0	0	1.611	0	0	2.067	0.801
ENSG00000252795	0	0	0	0	0	0	0	0	0	0
ENSG00000150893	141	172	53.026	28	48	32	107	58	132	34
ENSG00000280345	0	0	0	0	0	0	0	0	0	0
ENSG00000218483	0	0	0	0	0	0	0	0	0	0
ENSG00000214702	0	0	0	0	0	0	0	0	0	0
ENSG00000229437	0	0	0	0	0	0	0	0	0	0
ENSG00000223685	3	2	17	16	5	23	6	16	12	13
ENSG00000287477	0	0	0	0	0	0	0	0	0	0
ENSG00000199276	0	0	0	0	0	0	0	0	0	0
ENSG00000241350	0	0	0	0	4.432	0	2.182	1.883	0	0
ENSG00000283375	1	0	0	1	2	1	4	0	5	1
ENSG00000259095	0	0	0	0	0	0	0	0	0	0
ENSG00000230283	0	0	0	0	0	0	0	0	0	0
ENSG00000273637	0	0	0	0	0	0	0	2.483	0	0
ENSG00000202395	0	0	0	0	0	0	0	0	0	0
ENSG00000243029	0	0	0	0	0	0	0	0	0	0
ENSG00000279511	0	1	0	0	0	0	0	0	0	0
ENSG00000212587	0	0	0	0	0	0	0	0	0	0
ENSG00000180138	0	0	0	0	0	0	0	0	0	0
ENSG00000236104	151.407	128	145	138	144	160	151	157	171	94
ENSG00000120699	698.993	711.332	485	711.001	516	630.001	718.83	1207.19	707.501	677.996
ENSG00000226161	0	0	0	0	0	1	0	0	0	0
ENSG00000136634	0	3	3	6	4	3	9	3	4	2
ENSG00000236711	1	0	0	0	0	2	1	0	0	0
ENSG00000254438	0	0	0	0	0	0	0	0	0	0
ENSG00000247092	72.669	55.857	89.007	105.672	74.239	80.404	80.061	113.361	71.138	67.923
ENSG00000259293	0	2	0	0	0	0	0	0	1	1
ENSG00000266877	0	0	0	0	0	0	0	0	0	0
ENSG00000120693	609.459	585	229.045	275	297	190.023	329	387.062	435.003	176.999
ENSG00000206975	0	0.57	0	0.252	0.346	0.532	0.703	1.078	0	0
ENSG00000132842	1259.28	1337.84	1718.89	2040.92	2005.9	2322.99	2300.13	3083.62	2386.6	1626.6
ENSG00000243974	0	0	0	0	0	0	0	0	0	0
ENSG00000260483	0	0	0	1	1	0	0	0	0	0
ENSG00000271337	0	0	0	0	0	0	0	0	0	0
ENSG00000215486	0	0	0	0	0	0	0	0	0	0
ENSG00000233442	0	1	0	0	0	0	0	0	0	0
ENSG00000235306	0	0	0	0	0	0	0	0	0	0
ENSG00000180440	0	0	0	0	0	0	0	0	0	0
ENSG00000270513	0	1	0	0	1	0	0	2	0	0
ENSG00000146243	35	40.043	73	60	89.001	65.302	57	68	88.012	46.001
ENSG00000120664	58	54	38	90	37	78.107	52	95	40.004	50
ENSG00000226616	0	0	0	0	0	0	0	0	0	0
ENSG00000160145	7	2	38	72	43	49	74	94.001	89.063	42.417
ENSG00000133104	1390.92	1435.29	1633.61	2209.63	1568.64	2940.46	2079.58	3427.93	2486.28	1965
ENSG00000243254	0	0	0	0	0	0	0	0	0	0
ENSG00000250709	0	0	0	0	0	0	0	0	0	0
ENSG00000120669	440.789	504.214	187	296.44	187.282	209	230	361	283	193
ENSG00000236036	0	0	0	0	0	0	0	0	0	0
ENSG00000151148	726.255	760.056	743.134	971.989	769	827.999	955.067	1312.02	945.469	769
ENSG00000115286	539.051	431.999	586.001	484.344	510.988	478.999	577.999	540.408	543.092	378.001
ENSG00000180660	0	0	0	0	1	0	1	1	0	0
ENSG00000234835	8	10	5	2	3	0	2	7.155	4	2
ENSG00000172915	839.181	938.001	1055.39	1542.99	1036.54	1269.28	1026.93	1817.81	1056.68	836.757
